id,facilityid,commoditytypeid,processingperiodid,amount
1cecfc1f-edb1-4f4f-a2e8-7c4d708e6c15,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,c0f0f055-8b50-4709-a02d-d6cc1850bd14,8500
e5abadd1-361e-41ee-ad0b-e3bf65988119,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,6be40568-80ff-47a0-9f14-db7c51fedce1,8100
60781cd3-76dd-405b-8070-68a642b6b2ab,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,1900
484fe783-874e-4436-810b-b2a609cd6b4b,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,be8f5943-884a-4ca6-b722-5b37acde7b3f,7400
d7ebe02f-c201-437e-86a8-4f8e7a4cfd18,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,23df650a-c3b7-46f0-ad57-b6ef40277c62,1100
66108707-6d4d-4639-a66e-32da354c9105,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,1900
94ac8b47-ab48-47f9-a3c4-ab241be472ae,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,5472fed7-ca2d-40ff-8252-9d66910b61a5,4200
718b2825-2766-4764-b082-39a593aa9eb9,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,ae3b0c21-71b6-4edd-9141-657da14d4345,4700
c9ec1b34-c1e8-402e-a634-76bd66227a20,6c0de27e-2705-4183-96fc-0905caa34dc2,c46c3872-3f64-417f-9d03-235eaa100858,ee960601-b2ba-453f-9bb2-ffee336b5634,3400
b3e9d8ee-f4f4-4e52-b0c4-254da92bcf3b,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,516ac930-0d28-49f5-a178-64764e22b236,1800
f187b65d-5afe-476d-8131-45d045ce48f4,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,04ec3c83-a086-4792-b7a3-c46559b7f6cd,2000
76dbb10d-7ae1-4c28-80ce-dc3d623d45ea,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,1600
5d5a38d7-ef5a-4c7e-802e-dcc7c570c7cf,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,c9287c65-67fa-4958-adb6-52069f2b1379,6200
400a69dc-cfae-4105-bf7e-e39c7ab0fff9,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,2d490229-02f8-4235-9be4-1443fd8f7b4f,7300
3afa11ff-e8fa-41cf-8921-f71fe1b338fb,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,3600
848f0294-bc0e-4def-992c-909c23c338d4,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,f55d9dda-d440-40c0-a793-914e0fe1f579,4300
d3299a07-4130-4a2c-9f61-542a2bf528d0,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,5300
fef57cbd-86ff-4cdd-9b45-2ed43edc93a1,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,c08e1295-793f-4550-933b-571e117f15d9,3400
a0615ccf-42c6-49f1-aeeb-9879e78c34ad,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,2a9fddb6-5dd3-4dde-81f3-c19629257986,7700
011ba085-c90b-4bb1-ad8b-b3f61284faa6,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,2600
0c8c7e00-4768-45d5-afb3-541b8be93ead,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,2100
cc6d27cf-3e37-4202-a77c-fa35e7b6172c,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,0e64442e-fbbe-4a25-9062-fb137040fa63,3900
9bce10d3-e62d-4427-b86b-a6fe3e5923bd,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,af437fc4-ca09-4f02-9ab8-095032f1109b,2600
ddfaae03-91d1-4639-ae31-41e3ae77c72b,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,2ad974da-3037-4d34-b383-202176b2e13c,7800
f88b9ec2-9a87-47ba-9dd9-0f113e502b36,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,c0f0f055-8b50-4709-a02d-d6cc1850bd14,9200
8b3b1069-32db-4767-a340-901e37880b55,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,6be40568-80ff-47a0-9f14-db7c51fedce1,7700
af7fe4b5-cb62-4e18-b99f-070f27f887f6,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,8400
6f9b445e-20de-4b38-a4e9-08daafde4ebd,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,be8f5943-884a-4ca6-b722-5b37acde7b3f,8300
9f7a31a8-72fc-44f9-9006-1dedba95b23c,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,23df650a-c3b7-46f0-ad57-b6ef40277c62,7200
5eb620fb-9198-41a5-ab06-74862139514e,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,8400
851018e4-c339-42bb-8269-9c8fe486eb46,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,5472fed7-ca2d-40ff-8252-9d66910b61a5,4500
226d5f8d-418e-4e7f-87e2-69cd7f0f1639,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,ae3b0c21-71b6-4edd-9141-657da14d4345,3100
a6666ad8-5f52-4f80-987c-d5b78b67a6af,6c0de27e-2705-4183-96fc-0905caa34dc2,43a1cd06-42f1-4e7c-b8ed-594416985381,ee960601-b2ba-453f-9bb2-ffee336b5634,4900
8dd9b40b-b9f9-4350-aa8b-1d3597e3e7f2,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,516ac930-0d28-49f5-a178-64764e22b236,5000
83495aed-9159-4006-a5b7-4d8cf7dbdf74,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,04ec3c83-a086-4792-b7a3-c46559b7f6cd,4200
65649fb4-cb52-4562-9408-ee8b959f2d41,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,2400
cd6688aa-5166-471a-84fa-9623507a2f6e,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,c9287c65-67fa-4958-adb6-52069f2b1379,2300
df072fb2-a879-4c22-a9d9-7d98e5888dba,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,2d490229-02f8-4235-9be4-1443fd8f7b4f,6600
56599111-6fc2-4ec6-920e-dfc70305d059,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,2200
cbbc9f53-362a-4498-9baf-730beb5d2d30,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,f55d9dda-d440-40c0-a793-914e0fe1f579,2400
0c94ae57-7aca-4d57-b9d4-021dd82e707f,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,5200
59ad2cc0-0813-48a8-96e7-2e6ec8a3c73a,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,c08e1295-793f-4550-933b-571e117f15d9,8800
b85bbfd1-14b0-4f51-8477-4301d5790029,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,2a9fddb6-5dd3-4dde-81f3-c19629257986,8400
1fc06307-1e4d-4249-9b31-524b2e31bd70,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,2000
364f68d2-41cc-4519-b2bd-86cee723bb9b,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,2300
0afc07d3-5ccf-47fd-a4d6-c53704804b9a,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,0e64442e-fbbe-4a25-9062-fb137040fa63,8700
a4b149ba-3e07-4208-bbe7-0fbd4f80a3ae,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,af437fc4-ca09-4f02-9ab8-095032f1109b,8000
fa36b651-0657-4c63-a012-8bad2179dcc1,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,2ad974da-3037-4d34-b383-202176b2e13c,3700
295fc3a5-ea0f-4972-bce4-858a40224583,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,c0f0f055-8b50-4709-a02d-d6cc1850bd14,9500
1086e3c8-dc52-462b-a873-251546664cee,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,6be40568-80ff-47a0-9f14-db7c51fedce1,2200
f14204a5-5983-4310-a9be-7ea1102fcde2,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,6000
0843c6f6-b2f2-4123-bc79-a3315e19091d,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,be8f5943-884a-4ca6-b722-5b37acde7b3f,3300
6daae363-fca9-4f14-95ba-d76caa66e494,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,23df650a-c3b7-46f0-ad57-b6ef40277c62,3100
aea62bae-022e-465c-b91c-2cd14531d2e3,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,3100
8936f516-9ffc-44ad-9d8c-843e6e80bc3c,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,5472fed7-ca2d-40ff-8252-9d66910b61a5,5700
b7ec952a-9620-4eb7-aa90-9356220aed5f,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,ae3b0c21-71b6-4edd-9141-657da14d4345,6800
dd6704c8-b0ba-4d23-a084-ba8a3e69c47c,6c0de27e-2705-4183-96fc-0905caa34dc2,d81a1eaa-05fe-47ab-ac4c-a79aca8f926b,ee960601-b2ba-453f-9bb2-ffee336b5634,3200
36fd6285-e8df-4296-926f-85611bf0c757,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,516ac930-0d28-49f5-a178-64764e22b236,9900
bb9dd9ea-64e0-45d9-ae30-c4fe61cd100c,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,04ec3c83-a086-4792-b7a3-c46559b7f6cd,7500
06044d4b-ee34-436d-a87f-e5a56fdb456d,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,8900
164f88d1-4ef2-4467-9153-7516e4cbba0b,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,c9287c65-67fa-4958-adb6-52069f2b1379,4400
f9ed1d28-ceb4-484f-86f6-e722e6736239,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,2d490229-02f8-4235-9be4-1443fd8f7b4f,9400
0282c48a-8936-40d6-a888-855903e6b1d5,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,9200
c32764b0-b6b7-4726-b330-8747f5474e8d,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,f55d9dda-d440-40c0-a793-914e0fe1f579,5800
38f6d40e-1ac9-406c-9aca-8744c867dd7a,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,1200
d6a6031e-ed9d-4a6e-ae2d-9d1e71def076,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,c08e1295-793f-4550-933b-571e117f15d9,8900
f70b438b-f6c1-4c8c-a9d8-ee0eabb615a9,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,2a9fddb6-5dd3-4dde-81f3-c19629257986,6300
af5f1564-79cb-43bc-ad46-7dccfc18a802,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,9500
cca84d36-31a6-45cc-a4bc-4e5de02692ec,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,6600
bfbf2154-417c-4828-8b3b-f336531d8767,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,0e64442e-fbbe-4a25-9062-fb137040fa63,6600
55f284ef-d5c3-4235-907c-42685070d3cb,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,af437fc4-ca09-4f02-9ab8-095032f1109b,7800
4206c776-439d-4a2f-bc0b-79ffc295d9bc,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,2ad974da-3037-4d34-b383-202176b2e13c,8500
450b6f41-1f7b-40cb-9718-3a41a490b12d,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,c0f0f055-8b50-4709-a02d-d6cc1850bd14,9500
d39cd1e0-9912-40ce-8804-499dfa05183d,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,6be40568-80ff-47a0-9f14-db7c51fedce1,3100
f60ef9ed-9bdd-4804-a6b6-f1a84068905a,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,6800
108dfee4-0297-4f91-91a2-6989a8a02b1c,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,be8f5943-884a-4ca6-b722-5b37acde7b3f,7900
e1ff34a8-ff1d-482b-9034-1e79635e8ce2,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,23df650a-c3b7-46f0-ad57-b6ef40277c62,2100
7f936c73-9024-42cf-a6ac-8942480e7dea,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,9000
a05d707d-9bc5-4b16-a9cf-1d9a366ad2e4,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,5472fed7-ca2d-40ff-8252-9d66910b61a5,4500
54ceb941-79dd-490e-98cd-682ce4a23312,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,ae3b0c21-71b6-4edd-9141-657da14d4345,1100
6124dd1e-10c7-4f42-b1da-0ae51c514785,6c0de27e-2705-4183-96fc-0905caa34dc2,08561b98-2f90-4c4a-a1e3-f180a83abd66,ee960601-b2ba-453f-9bb2-ffee336b5634,8200
78c00cbf-a706-4042-aac8-393c78647ef5,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,516ac930-0d28-49f5-a178-64764e22b236,6500
46a2e970-a737-4eae-9e89-5001aae93e09,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,04ec3c83-a086-4792-b7a3-c46559b7f6cd,1200
9b102c2c-98b4-46f7-8065-3ed2fa62dd9f,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,9600
79969379-2c35-48a8-a436-ed27f08add89,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,c9287c65-67fa-4958-adb6-52069f2b1379,1900
64e8255f-3f47-4478-9bf1-782032d75608,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,2d490229-02f8-4235-9be4-1443fd8f7b4f,5100
3b1e2e69-3aa8-4c10-a715-3709b852200b,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,6000
cf09d348-02d4-46cd-928a-592903de12d4,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,f55d9dda-d440-40c0-a793-914e0fe1f579,4500
39cfd3de-2987-4acd-b5c8-bffce348c288,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,8800
1138edcf-fc94-4dce-bea3-1b0b56440ab2,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,c08e1295-793f-4550-933b-571e117f15d9,1100
7e7f4612-a391-4873-a03b-0681d73ed791,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,2a9fddb6-5dd3-4dde-81f3-c19629257986,3500
2853b0b1-8a48-478a-b80b-bf6e0029c9da,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,5300
3143fc63-6c38-496f-af0d-ba74a390c97c,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,6600
e539af48-fb99-495c-ad6b-78012c6598ed,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,0e64442e-fbbe-4a25-9062-fb137040fa63,1100
c8f0acc8-1736-4a5a-ba23-b9c515167cee,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,af437fc4-ca09-4f02-9ab8-095032f1109b,2200
756fb076-17e4-46c7-acdd-8a354dbd997b,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,2ad974da-3037-4d34-b383-202176b2e13c,6000
f1b60fa3-7cb1-4034-a24b-eda5a651e9a5,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,c0f0f055-8b50-4709-a02d-d6cc1850bd14,2100
75fb978a-758f-49f9-81a3-c6b5409adf4b,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,6be40568-80ff-47a0-9f14-db7c51fedce1,7300
7c3689b8-2284-43da-976c-feb27d296500,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,6200
8e98c77d-71de-47e0-8914-ecdf59459f27,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,be8f5943-884a-4ca6-b722-5b37acde7b3f,5600
0c5c7ca5-8ad3-4acb-a31b-a627f9e3b4e9,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,23df650a-c3b7-46f0-ad57-b6ef40277c62,1500
7fb7484b-85eb-4e91-9e48-9b6980879864,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,4500
a5764626-3c21-40c6-969f-4d24a211a446,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,5472fed7-ca2d-40ff-8252-9d66910b61a5,3700
c5bd0b22-8469-4333-8c95-2bf9320f031a,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,ae3b0c21-71b6-4edd-9141-657da14d4345,6900
d83a1827-1de8-4c6c-a9e6-ce0de415aba6,6c0de27e-2705-4183-96fc-0905caa34dc2,3de6338c-e303-4650-8744-ceac8009bba1,ee960601-b2ba-453f-9bb2-ffee336b5634,8100
2cb9fa39-6270-4ea9-87d2-6bf74bb8d60d,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,516ac930-0d28-49f5-a178-64764e22b236,2500
700218a7-893e-4c29-a7da-c895737b244b,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,04ec3c83-a086-4792-b7a3-c46559b7f6cd,4200
f0b86a66-b642-4881-ad4d-d28fbfebbb43,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,9700
f7a13c76-3d9f-44a7-a92f-ed30fade0027,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,c9287c65-67fa-4958-adb6-52069f2b1379,2600
970e844b-0262-4f4d-91e2-f2b975f002d9,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,2d490229-02f8-4235-9be4-1443fd8f7b4f,2000
342e6acf-5e30-453a-a391-bc831d4529f2,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,3400
911c605e-71f0-42f0-887e-dd69cf7ef2f5,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,f55d9dda-d440-40c0-a793-914e0fe1f579,2100
c68bff36-60ba-4b13-9944-1974fa3fad4e,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,8200
0ad7874b-a337-47d8-bfdc-7a8e0e0618a2,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,c08e1295-793f-4550-933b-571e117f15d9,4900
23c88caf-d2b3-467b-9250-f106b1c40b94,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,2a9fddb6-5dd3-4dde-81f3-c19629257986,7800
7255d7ea-b8e1-4624-a83a-7f515267a432,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,5700
9c472ebb-d433-4780-b8f0-47c80d795284,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,1600
976870f5-8944-4f07-8ad2-ba98c685e2f6,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,0e64442e-fbbe-4a25-9062-fb137040fa63,5200
3d623ee0-c6cc-4848-8e24-36c4f6f4035c,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,af437fc4-ca09-4f02-9ab8-095032f1109b,8100
81d60426-52e6-41f0-a4b0-3e53e0b68792,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,2ad974da-3037-4d34-b383-202176b2e13c,3700
88074816-cd1c-4cfc-9d3d-08770f9125c4,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,c0f0f055-8b50-4709-a02d-d6cc1850bd14,3400
38bd3e9f-0a9b-410c-a165-e8a0e95ba8fa,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,6be40568-80ff-47a0-9f14-db7c51fedce1,5600
f350b6be-9e8c-4a3a-8a0a-4b1a7af4f264,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,f23ce0ab-2ebd-4d19-ba6e-aa9bdd34093b,5700
efa659bc-a294-4d6c-ad0a-3788eed3aeb6,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,be8f5943-884a-4ca6-b722-5b37acde7b3f,2000
ca6af827-74b9-419c-9e2e-78bfb7131b06,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,23df650a-c3b7-46f0-ad57-b6ef40277c62,7500
f57079d3-071a-4145-b5fd-d696059bd996,6c0de27e-2705-4183-96fc-0905caa34dc2,ac5e9d62-dc0a-4a0e-bead-e66a2eb81b07,2518c3f5-4fdc-4b0f-a5f6-c4f78a9d9526,3600
