id,active,code,comment,description,enabled,godowndate,golivedate,name,openlmisaccessible,geographiczoneid,operatedbyid,typeid,extradata,location
f676c99b-efe9-41c4-b047-1e004e867e66,true,NIA122,,,true,,2017-01-01,Maternidade,true,9b8cfb5a-217a-4261-a64f-16ca06ae79fa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.802383 36.533593)
20bbffa6-9556-4118-af24-4f9cf1f14778,true,NIA130,,,true,,2017-01-01,"Mujaua, Cuamba",true,9b8cfb5a-217a-4261-a64f-16ca06ae79fa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.780395 36.5316114)
58d9a145-218a-43bb-b669-bf29589c2512,true,NIA132,,,true,,2017-01-01,"Namutimbua, Cuamba",true,9b8cfb5a-217a-4261-a64f-16ca06ae79fa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.83498 36.5375809)
14a6a72d-43fd-4352-8aa5-7570381d5ed3,true,NIA138,,,true,,2017-01-01,"Bandeze, Lago",true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.806734 35.0241878)
9d83194b-eb49-46df-8538-0b634b437862,true,NIA139,,,true,,2017-01-01,Centro de Saúde de Chia,true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.521303 34.7261237)
6304345f-70f4-4251-8f3b-70ebec447169,true,NIA143,,,true,,2017-01-01,Lupiliche,true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.690645 34.8104087)
ba03fab9-db30-4110-8949-1224d3132098,true,NIA144,,,true,,2017-01-01,Mandambuzi,true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.690645 34.8104087)
b2da6f79-f11e-46ba-849e-4ee672fa23cb,true,NIA145,,,true,,2017-01-01,"Maniamba, Lago",true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.779754 35.0035314)
f006d452-788c-4d76-8a92-63321478d20f,true,NIA149,,,true,,2017-01-01,"Metangula, Lago",true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.685586 34.8077341)
7ebdb850-d28a-4e35-94cd-4b97ff3cfc8d,true,NIA150,,,true,,2017-01-01,"Ngofi, Lago",true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.012993 34.9016351)
2f417869-f252-4e35-a18c-d948df208ef0,true,NIA151,,,true,,2017-01-01,"Ngoo, Lago",true,9561fe16-bc9b-4c22-bb52-7d677c8e1ac4,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.42395 34.7099834)
94724343-2870-4c66-8154-6e52927cceb3,true,NIA156,,,true,,2017-01-01,"Assumane, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.258837 35.255192)
7f335d15-2d48-46d5-8589-861c747e0fc8,true,NIA157,,,true,,2017-01-01,"C.S C.Lichinga, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.305716 35.2469362)
9ef0fcb0-ca38-4148-b996-905b1bb2fd57,true,NIA158,,,true,,2017-01-01,"C.S Luiça, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.20762 35.2974775)
49ca5817-fcac-4152-a58c-fef7677fee5a,true,NIA162,,,true,,2017-01-01,"Chiaula, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.321302 35.2517555)
ccf276e8-8486-46a2-a648-400124314024,true,NIA163,,,true,,2017-01-01,"Chiulugo, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.299042 35.265833)
bdd73001-4725-4128-b1b5-56baa4cb777f,true,NIA164,,,true,,2017-01-01,"Lulimile, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.344542 35.250435)
e2a158d3-7aef-4e19-aadd-c462fce3be1b,true,NIA167,,,true,,2017-01-01,"Massenger, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.260851 35.2287553)
22474387-7560-478d-a475-14044b966462,true,NIA168,,,true,,2017-01-01,Maternidade 1 HPL,true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.306752 35.2430667)
07dbfd6b-82f6-4711-9aae-cca9d0808f0f,true,NIA172,,,true,,2017-01-01,"Meponda, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.407601 34.8698646)
351783b2-99bc-4cf5-abf2-25cd05b4f417,true,NIA173,,,true,,2017-01-01,"Mitava, Lichinga Cidade",true,88b7eef3-b3f3-4f1a-9782-f5a88f78c56b,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.341115 35.2919148)
70909a5e-bc63-4ecd-bbb4-d5cfd2ff1e5f,true,NIA178,,,true,,2017-01-01,C. S Muaquia,true,ca2df8e0-2fc1-477c-8795-af6f3a0a3f0f,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.350255 36.7413183)
5e216268-bb56-4c89-8006-6d2e2200fcf4,true,NIA182,,,true,,2017-01-01,"Malanga, Majune",true,ca2df8e0-2fc1-477c-8795-af6f3a0a3f0f,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.47593 36.1211583)
1b43d4f5-54b3-4c15-872c-9b88890772bc,true,NIA183,,,true,,2017-01-01,Matukuta,true,ca2df8e0-2fc1-477c-8795-af6f3a0a3f0f,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.344773 35.8738633)
ff1b029b-64fe-4a1f-a1d5-0a0c0dc19924,true,NIA184,,,true,,2017-01-01,"Mecualo, Majune",true,ca2df8e0-2fc1-477c-8795-af6f3a0a3f0f,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.363927 36.0619417)
af8537aa-045f-4593-8cd1-4a180f2e82fd,true,NIA188,,,true,,2017-01-01,Depósito Distrital Majune,true,ca2df8e0-2fc1-477c-8795-af6f3a0a3f0f,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,5fc213c6-1bd7-46f0-9883-57c05250ca90,,POINT(-13.475892 36.1212317)
03a8dd8e-aa82-4298-9763-c212b5052cef,true,NIA189,,,true,,2017-01-01,"C.S. de Lipúsia, Mandimba",true,8ec48de2-fb6a-4a06-ab6f-b821fbe89a95,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.31732 35.858893)
ba8738cc-601f-4337-aeda-a6672159d983,true,NIA190,,,true,,2017-01-01,Chanica,true,8ec48de2-fb6a-4a06-ab6f-b821fbe89a95,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.319135 35.6262861)
e3077f90-70c8-4377-a2a1-fc5eac796121,true,NIA194,,,true,,2017-01-01,"Meluluca, Mandimba",true,8ec48de2-fb6a-4a06-ab6f-b821fbe89a95,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.376411 35.8923174)
e017e32a-5d2b-446b-a635-9cdf6d654138,true,NIA196,,,true,,2017-01-01,"Mississi, Mandimba",true,8ec48de2-fb6a-4a06-ab6f-b821fbe89a95,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.31952 36.2329052)
7d9bf651-4ee1-4fce-94d2-6ee4d8557de5,true,NIA197,,,true,,2017-01-01,"Mitande, Mandimba",true,8ec48de2-fb6a-4a06-ab6f-b821fbe89a95,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.12699 35.9371221)
1d91be78-2fef-46cb-80da-071ab5578aeb,true,NIA201,,,true,,2017-01-01,"Cumela, Marrupa",true,96d285a5-5602-4dc6-a978-6e67e6c89f45,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.740612 37.72112)
30abd893-e675-48f1-94b5-7a13ef5e5bac,true,NIA202,,,true,,2017-01-01,"Marangira, Marrupa",true,96d285a5-5602-4dc6-a978-6e67e6c89f45,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.883547 37.6889883)
f5bed079-d022-4417-b9fc-617074fd4929,true,NIA203,,,true,,2017-01-01,"Marrupa, Marrupa",true,96d285a5-5602-4dc6-a978-6e67e6c89f45,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.196598 37.4985633)
7a4f38a2-3714-480e-9803-e0ecad971546,true,NIA204,,,true,,2017-01-01,"Mucuaiaia, Marrupa",true,96d285a5-5602-4dc6-a978-6e67e6c89f45,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.090548 37.5982083)
e981b8fa-4122-422b-b003-b5fcd99fea57,true,NIA211,,,true,,2017-01-01,C.s de queta,true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.159664 37.4461155)
7931149c-d176-4e55-acb4-f6e15db05ca1,true,NIA212,,,true,,2017-01-01,"Maiaca, Maúa",true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.334626 37.4500954)
f58ab8a2-15e8-4bbf-a2e5-f045548ad48a,true,NIA213,,,true,,2017-01-01,"Muapula, Maúa",true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.756402 37.0016533)
937549e1-571f-4ef7-bc1b-348de93b257d,true,NIA214,,,true,,2017-01-01,"Mugoma, Maúa",true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.669852 37.3367896)
cdf5ccaa-82e4-4074-9682-13ad4d916262,true,NIA215,,,true,,2017-01-01,Muhoco,true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.160024 36.9784305)
6cc009e2-f2ee-4f0a-87ac-522963d0164d,true,NIA216,,,true,,2017-01-01,Depósito Distrital Maua,true,9750d826-2f6f-418d-8fee-3e89f1ddf393,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,5fc213c6-1bd7-46f0-9883-57c05250ca90,,POINT(-13.867925 37.1596152)
d829cd12-353f-40a2-b821-b946ec12afb4,true,NIA222,,,true,,2017-01-01,"Candulo, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-15.289642 35.9477611)
238dfaf1-3271-4be7-a295-7d702627ad85,true,NIA223,,,true,,2017-01-01,"Caronga, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.951508 36.1640436)
82fd73b4-5736-4581-9139-5ee56e9f42a6,true,NIA224,,,true,,2017-01-01,"Chamba, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-15.327118 36.1317346)
97c164fe-5997-4f23-8849-8693aeec087b,true,NIA225,,,true,,2017-01-01,"Chissaua, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-15.324613 35.9020872)
c40fef0a-dcf2-4119-b425-78a479e4a87b,true,NIA226,,,true,,2017-01-01,"Chiuta, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.650805 35.9374403)
e958726a-704e-4db9-bac9-dff857fa9670,true,NIA227,,,true,,2017-01-01,"Entre Lagos, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.988116 35.8919631)
bddceb5a-eb94-402b-bb8b-b2d82be839b9,true,NIA234,,,true,,2017-01-01,"Sales, Mecanhelas",true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-15.286578 36.3508314)
098f0484-b546-4a6c-8f90-74f3b55e2569,true,NIA235,,,true,,2017-01-01,Depósito Distrital Mecanhelas,true,13a6c1dc-3823-4faa-8360-7eebe69aa809,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,5fc213c6-1bd7-46f0-9883-57c05250ca90,,POINT(-15.194863 35.8703159)
bceb7bda-6a86-4d15-b087-b718ad9db895,true,NIA236,,,true,,2017-01-01,C.S Gomba,true,c36b2433-bc33-41a1-a2ff-f419ad3fefa2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-11.338975 38.30645)
f58cad24-a883-49c7-bc71-52e1cd747290,true,NIA237,,,true,,2017-01-01,C.S Naulala,true,c36b2433-bc33-41a1-a2ff-f419ad3fefa2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-11.792795 38.03023)
8582ad0b-fe84-4221-9693-20ebc12a8e4c,true,NIA238,,,true,,2017-01-01,"Lugenda, Mecula",true,c36b2433-bc33-41a1-a2ff-f419ad3fefa2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.458642 37.66148)
162e07f7-c90c-4014-8d72-49666dab672e,true,NIA239,,,true,,2017-01-01,Macalange,true,c36b2433-bc33-41a1-a2ff-f419ad3fefa2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.006713 37.7671717)
e0125b9b-2216-4b77-8a31-f0ae0e6ea8ae,true,NIA244,,,true,,2017-01-01,Mecunica,true,ea537c84-9a62-4130-931a-7eebb83afbaa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.440629 36.7466879)
9afdc249-80e6-4edd-ac7c-707d1c6dffa4,true,NIA245,,,true,,2017-01-01,Mepuera,true,ea537c84-9a62-4130-931a-7eebb83afbaa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.521756 37.0824764)
1decc904-7358-4365-b833-6695783503b1,true,NIA246,,,true,,2017-01-01,Mepuera,true,ea537c84-9a62-4130-931a-7eebb83afbaa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.521756 37.0824764)
6b3fb2dd-eee7-4e98-afc8-2955e9b05d4e,true,NIA247,,,true,,2017-01-01,"Metarica, Metarica",true,ea537c84-9a62-4130-931a-7eebb83afbaa,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.332644 36.7964751)
74e87ff4-6298-413c-b7ee-347c72e6a2df,true,NIA251,,,true,,2017-01-01,"Chiconono, Muembe",true,e7b9c5f2-425e-498e-9b65-ca5e6408f9bf,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.890301 35.7474886)
76f77091-0da7-4dce-9dad-973f7deb9969,true,NIA252,,,true,,2017-01-01,"Chiuanjota, Muembe",true,e7b9c5f2-425e-498e-9b65-ca5e6408f9bf,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.949033 35.7467379)
78d9ed01-adab-4a16-9493-2aceb9c1f4cc,true,NIA253,,,true,,2017-01-01,"Lutuesse, Muembe",true,e7b9c5f2-425e-498e-9b65-ca5e6408f9bf,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.200865 35.5206549)
8be977b9-e81a-4a9a-8caa-ba45801c400b,true,NIA257,,,true,,2017-01-01,"Chiguaja, N'gauma",true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.763113 35.3106528)
9e5ded06-b036-4a73-bbc8-90a7b66d5a81,true,NIA258,,,true,,2017-01-01,"Chissimbir, N'gauma",true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.02507 35.3658543)
914a3e02-76e0-4d4b-abf9-7a31833d1655,true,NIA259,,,true,,2017-01-01,"Itepela, N'gauma",true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.779648 35.530668)
daee9f4f-20e9-4441-94be-2bd02b35adac,true,NIA262,,,true,,2017-01-01,"Massangulo, N'gauma",true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.901127 35.4374411)
7fdb61ea-7892-4a3a-8dbc-ea115dcf87a6,true,NIA263,,,true,,2017-01-01,"Ngauma, N'gauma",true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.848699 35.2889813)
e33808b9-04ba-41a4-800d-2cb812dbe0b4,true,NIA264,,,true,,2017-01-01,Depósito Distrital N Gauma,true,1c662688-db62-407c-80ad-df38f2c0a7f2,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,5fc213c6-1bd7-46f0-9883-57c05250ca90,,POINT(-13.90106 35.4370908)
537a213a-19ec-474d-97dd-806cd7ff7cb0,true,NIA268,,,true,,2017-01-01,"Metarica-Lurio, Nipepe",true,0034fef3-2a88-4971-b2dc-baed58568117,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.246466 37.8039178)
797e6c03-5fe6-4c60-946a-2699e21daa63,true,NIA269,,,true,,2017-01-01,"Muluco, Nipepe",true,0034fef3-2a88-4971-b2dc-baed58568117,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.99301 38.2221513)
61c9a111-06d1-485b-84d7-c71449fb7773,true,NIA270,,,true,,2017-01-01,"Napalavi, Nipepe",true,0034fef3-2a88-4971-b2dc-baed58568117,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.971487 37.8933643)
0c8ccb07-2891-4e73-a297-2d036f47ca98,true,NIA274,,,true,,2017-01-01,"Nveriua, Nipepe",true,0034fef3-2a88-4971-b2dc-baed58568117,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.084249 37.5456925)
cd854db4-b938-400e-b91d-8c2730246d44,true,NIA275,,,true,,2017-01-01,Uachila,true,0034fef3-2a88-4971-b2dc-baed58568117,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-14.106486 38.1233504)
4306d790-0621-4b43-a9f9-5b302d8e2cb0,true,NIA276,,,true,,2017-01-01,"C.S II º Congresso, Sanga",true,e4fa8dfd-82a6-45cf-b283-d6c5a1c6c474,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-11.593893 35.4370989)
43f1b1be-534a-491d-80dd-bc27a6673e31,true,NIA280,,,true,,2017-01-01,"Macaloge, Sanga",true,e4fa8dfd-82a6-45cf-b283-d6c5a1c6c474,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.486964 35.4273382)
c4568b56-f226-4f25-9c77-617611a9ce75,true,NIA281,,,true,,2017-01-01,"Malemia, Sanga",true,e4fa8dfd-82a6-45cf-b283-d6c5a1c6c474,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-13.01159 35.1869092)
03624015-6745-4200-9342-90acfe543cac,true,NIA282,,,true,,2017-01-01,"Maumbica, Sanga",true,e4fa8dfd-82a6-45cf-b283-d6c5a1c6c474,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-12.35593 35.3809171)
f8af07d2-81f8-403d-a441-dd3d0c9326c6,true,SF125,,,true,,2017-01-01,CS Estaquinha,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.9773 34.1384351)
1eaa7c71-ff09-4740-b10d-bf4cb0e78e7e,true,SF126,,,true,,2017-01-01,CS Grudja,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.820093 33.9853886)
b21d6153-d833-481a-bffa-7d33c31f8085,true,SF127,,,true,,2017-01-01,CS Guara-Guara,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.877276 34.4686397)
e7742bbc-d49d-4277-8dac-6147a9e11f71,true,SF128,,,true,,2017-01-01,CS Inhamichindo,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.788562 34.1845602)
54cc2cea-2fe0-4c29-a630-25079afadd3e,true,SF129,,,true,,2017-01-01,CS Inhaveninga,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-20.265421 34.6691319)
7adfa307-f4a9-48b3-995c-08b3f422fd27,true,SF130,,,true,,2017-01-01,CS Marombe,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-20.323115 34.1921537)
e17c7dc8-3175-40c1-821f-dbf63e899b10,true,SF131,,,true,,2017-01-01,HOSPITAL RURAL,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.883003 34.5927624)
0b5ccdd0-9262-4049-b6a3-c78d204d13de,true,SF132,,,true,,2017-01-01,PS Inharongue,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.958375 34.5473495)
48789b9f-2b8c-41f4-a5d2-1672e5f678c0,true,SF133,,,true,,2017-01-01,PS Rio Buzi,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-19.884801 34.5844658)
bbd2eba0-24d6-4e06-bfb4-ee8713eb6c21,true,SF134,,,true,,2017-01-01,Depósito Distrital Buzi,true,cb9f42de-03cb-4a19-a711-38cdc7c49df7,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,5fc213c6-1bd7-46f0-9883-57c05250ca90,,POINT(-19.882111 34.5916142)
608f46cf-43ba-4604-a1c2-db31f2dba7ad,true,SF135,,,true,,2017-01-01,CS Chatala,true,8d4cd15a-0c50-41b9-9a41-04dbe0b7447e,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,ac1d268b-ce10-455f-bf87-9c667da8f060,,POINT(-17.661241 34.9387166)
