id,emergencyorderpoint,maxperiodsofstock,minperiodsofstock,facilitytypeid,orderableid,programid
07cb6b16-cd06-4b16-b6cc-c2ec16941910,1,11,8,663b1d34-cc17-4d60-9619-e553e45aa441,be849ac3-d6d1-457c-91ad-b0db2cd647c3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
48344f84-7db0-436d-a306-3bc8aa0c53dd,5,75,9,663b1d34-cc17-4d60-9619-e553e45aa441,e9b595a7-cc02-4c3b-bdbf-6d757a484cf1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b0bd7848-d2f2-4006-ad25-42e93dee4664,2,31,4,663b1d34-cc17-4d60-9619-e553e45aa441,83f9a9f6-6eee-4fb4-8b9a-58defad66f75,10845cb9-d365-4aaa-badd-b4fa39c6a26a
05656bb7-23db-47b5-98b3-5c9a52c4b7f1,3,37,4,663b1d34-cc17-4d60-9619-e553e45aa441,905ff8b0-0d74-46a3-a691-1fb7bbad4057,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f1febf18-b79e-444d-9587-9eb3b1cc00ec,2,97,1,663b1d34-cc17-4d60-9619-e553e45aa441,1abbee2e-7507-4666-927f-79d4ce18eaa2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bf11199f-7b8b-4a15-9cc2-4216fe16863c,4,19,3,663b1d34-cc17-4d60-9619-e553e45aa441,5ffd66d2-7bf9-4173-90a6-5f1bc3a140e8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
757d502d-e321-4efc-9a9b-db29aced5538,5,96,4,663b1d34-cc17-4d60-9619-e553e45aa441,cdeb8d5d-0c14-4a22-aec3-bd26a919d7f5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9c5b7104-945e-40d8-b37a-6f94755b9ef6,5,37,1,663b1d34-cc17-4d60-9619-e553e45aa441,2b438fe8-4b72-44b1-961d-e6455715c2ae,10845cb9-d365-4aaa-badd-b4fa39c6a26a
aedc0cf4-c430-4354-beec-0c22cba427ea,3,54,5,663b1d34-cc17-4d60-9619-e553e45aa441,e3f580a0-0bd6-4a73-93c7-808f9b673a84,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7253edab-cf39-4ff4-93b0-96ce6bd2a9e5,4,26,8,663b1d34-cc17-4d60-9619-e553e45aa441,33162eb1-1d6c-4fa9-b2e5-7253eb3324db,10845cb9-d365-4aaa-badd-b4fa39c6a26a
070e2dae-3592-482c-b8b6-b99aab922035,3,33,6,663b1d34-cc17-4d60-9619-e553e45aa441,115fa316-0b82-47ee-99b2-d84c6389c9f4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
97f0bc35-b86a-489a-9f58-aab998f9c591,1,64,3,663b1d34-cc17-4d60-9619-e553e45aa441,3184c5bf-efb8-4a1b-a9fe-174fb1bf4393,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0614254f-8ae2-42ec-bf12-327839008e7b,2,59,3,663b1d34-cc17-4d60-9619-e553e45aa441,d69343ed-d32f-493b-9e23-f721321b92a2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e466b143-7592-4c2c-ae5a-4ffb3e5ccd7a,3,15,6,663b1d34-cc17-4d60-9619-e553e45aa441,d0bb186c-937f-4be7-8cd0-a81ff3dd610b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e2aa30cb-c243-41b0-bc36-8af662a6f10c,5,12,5,663b1d34-cc17-4d60-9619-e553e45aa441,599c5559-cbe7-4fc2-9990-4993b2b8cc80,10845cb9-d365-4aaa-badd-b4fa39c6a26a
635edbe2-4d4e-462a-aa2e-6be89960c8cf,4,88,3,663b1d34-cc17-4d60-9619-e553e45aa441,b6e6730e-2431-4561-b60b-1817e4dde5b4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
077203e3-38e5-4b4c-9e77-df61418d5101,1,46,9,663b1d34-cc17-4d60-9619-e553e45aa441,f909d663-fc76-4fbb-9875-f02e1121386e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1d429e91-1f40-4b5e-9547-ed0bd99b03cd,4,98,2,663b1d34-cc17-4d60-9619-e553e45aa441,b858160e-5fb4-413d-bd9f-6df546143129,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bef304e5-c1f1-499f-82dd-738ce958e757,5,23,2,663b1d34-cc17-4d60-9619-e553e45aa441,a1fb818c-4b35-4b22-bc0e-691b40219b8b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7dbfc861-342c-4036-8eb5-b69ba8f5af17,1,78,2,663b1d34-cc17-4d60-9619-e553e45aa441,7ff5a88c-3947-40d4-a4d8-95c458fcd68d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b18babd0-03b9-417d-8cf8-7438d9dde0af,4,17,2,663b1d34-cc17-4d60-9619-e553e45aa441,0dc36877-15a5-4a1f-82e5-fca740458e78,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2fc41a0b-521b-46ce-91b4-819697064f71,2,100,3,663b1d34-cc17-4d60-9619-e553e45aa441,be881d79-78fe-400f-919c-eee359bbecbe,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4a30cd72-6314-4706-865d-ed147f0258a2,2,17,6,663b1d34-cc17-4d60-9619-e553e45aa441,00cf3841-c30c-4181-a07c-02a693a3d29f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d7c90840-76b5-42cb-a1c7-6f66f2f67431,4,53,4,663b1d34-cc17-4d60-9619-e553e45aa441,3f5238df-ea5d-4f08-b38f-38a90bee8390,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1af6143f-b27d-452b-b5f9-285850366ffb,1,43,8,663b1d34-cc17-4d60-9619-e553e45aa441,7af1d569-1048-478c-95e1-f0cab9d17abf,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a92144e9-7bf1-4e3e-a1c4-4f900fef63a1,3,78,4,663b1d34-cc17-4d60-9619-e553e45aa441,2de5aafd-9ff2-40a2-af58-eeb48311dfba,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e2f9db8e-e1eb-44f8-933f-523bc7bcbd78,1,51,1,663b1d34-cc17-4d60-9619-e553e45aa441,c030e99a-ad08-4929-acd0-51a6b8abe124,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4bfb31ee-f1cd-4736-9445-386e3b1362ff,2,28,4,663b1d34-cc17-4d60-9619-e553e45aa441,3889fe04-e707-4bff-99ed-cf2c1cbc13e1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
def04ac7-36cc-4cab-9b2a-a68ceb38fb74,1,96,5,663b1d34-cc17-4d60-9619-e553e45aa441,d16a0bf5-329f-4873-b94e-3bdd0c3bcb9f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9b6e273d-8cae-4f80-96a0-75dabbaf9c1e,5,74,3,663b1d34-cc17-4d60-9619-e553e45aa441,bca12528-7ae5-4ceb-bc24-acaaa4f80863,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bc1a1c41-aa89-4972-ace5-4b1e54be4cf1,3,12,5,663b1d34-cc17-4d60-9619-e553e45aa441,4cce7de4-6d79-46e1-ae85-6a806f21af77,10845cb9-d365-4aaa-badd-b4fa39c6a26a
882db296-1d4a-4a42-8f4b-4f50d0177326,5,41,9,663b1d34-cc17-4d60-9619-e553e45aa441,322c6067-2e1c-4a95-b569-d5a3489acb02,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4c8273c4-3f6f-451a-b217-99075c17355b,3,30,5,663b1d34-cc17-4d60-9619-e553e45aa441,eaa7d0d8-b17c-41ea-83a7-de5c64743e12,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4a0afb70-464a-497a-a7ca-3076eec390c2,3,24,4,663b1d34-cc17-4d60-9619-e553e45aa441,08c87bd1-9595-416e-9cde-746c02b42042,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6d8692ea-acc5-4290-b659-0b63b9ed78cc,2,19,4,663b1d34-cc17-4d60-9619-e553e45aa441,831ef6b7-57c6-48e8-b2e9-509f4695dc23,10845cb9-d365-4aaa-badd-b4fa39c6a26a
02034c1f-e8fc-4556-86a9-afdb9f847c38,2,11,9,663b1d34-cc17-4d60-9619-e553e45aa441,9e488cce-0231-4a8d-ae77-1859fa979602,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3af5903c-1aaa-4bcf-b94f-dee6581c3efb,1,69,6,663b1d34-cc17-4d60-9619-e553e45aa441,55dced2f-7309-4457-aff4-03ecc4f40a8e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a4c6245e-009c-47b0-a6cc-426851ca3aac,4,24,2,663b1d34-cc17-4d60-9619-e553e45aa441,833b6e97-da07-48c2-80c7-211223bd94d9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4235e3ba-4fc7-4fb5-b3ba-cff0cd715437,1,82,2,663b1d34-cc17-4d60-9619-e553e45aa441,1677f011-a797-449c-904b-2ebd0c5db535,10845cb9-d365-4aaa-badd-b4fa39c6a26a
03e02c49-5a62-4881-bbaf-dc256a33d46b,1,82,1,663b1d34-cc17-4d60-9619-e553e45aa441,299a038d-b58d-47fa-9882-99a159372a73,10845cb9-d365-4aaa-badd-b4fa39c6a26a
96531083-478a-4bd5-8bb8-b2ea9c32eb91,3,94,2,663b1d34-cc17-4d60-9619-e553e45aa441,aacd540b-d779-4117-b837-eb2be60152be,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ca11f5a3-8ee0-4a35-8c7b-4098c7eed808,1,28,2,663b1d34-cc17-4d60-9619-e553e45aa441,847a92fa-7641-4a7d-a741-817118272128,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9225da65-18ba-405e-b36f-80d76694473b,2,73,3,663b1d34-cc17-4d60-9619-e553e45aa441,ce5f6805-34af-4a49-a907-13b85155170c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
dcf3e14c-00e5-4027-9db1-fab5725d1c97,3,43,4,663b1d34-cc17-4d60-9619-e553e45aa441,c9bfd4a7-38be-45b4-b511-4cffb7c36dce,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5be1ff3a-b2e0-479f-a98f-ec48b4840d1b,5,37,8,663b1d34-cc17-4d60-9619-e553e45aa441,8605e2c6-77e8-4496-8409-684c263a28f5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
81abbd1d-52a4-4753-b190-20d67c231f97,5,89,4,663b1d34-cc17-4d60-9619-e553e45aa441,764e27b4-6629-4d27-9e10-61d6049ae123,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e9759a90-e920-4ae7-8083-c26a4e1c2709,1,65,2,663b1d34-cc17-4d60-9619-e553e45aa441,8660a832-9995-43ae-9355-ddbbc8857653,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d35f6fb2-7869-4667-bfea-245d0e68ab5a,3,32,6,663b1d34-cc17-4d60-9619-e553e45aa441,3b90ecee-9ca1-4cf5-8d1c-141163ae65af,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2858aa70-489c-4fa9-93aa-f5ffb49622a6,4,36,9,663b1d34-cc17-4d60-9619-e553e45aa441,fab2ed05-d63a-4c44-9d83-2910a94cdeb7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fc5eb037-8a45-40a2-965a-bc3dc05743f9,2,26,1,663b1d34-cc17-4d60-9619-e553e45aa441,274704b4-9b07-4d83-8af2-e9ef4e02db28,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a1d0ac4f-4802-4a40-9d03-ce534af2e366,4,75,5,663b1d34-cc17-4d60-9619-e553e45aa441,4237c094-9ca0-4482-baee-331eca9d09d0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
705da520-0c47-4c0c-b175-7d7339e2ec17,1,93,2,663b1d34-cc17-4d60-9619-e553e45aa441,5dd23523-beba-4730-9eb3-bc41ab212b9d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
08b5db87-bc78-4e51-8df6-9774bb09234e,2,61,3,663b1d34-cc17-4d60-9619-e553e45aa441,1018eb83-f75b-4347-8f2b-a2a3ab105dcc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
56db01d5-9877-4a71-977e-04ed4a7b4f68,2,80,7,663b1d34-cc17-4d60-9619-e553e45aa441,2179e558-307b-48ea-b5e3-570f6247bd6a,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f68ef21c-b8f6-4454-a18d-7dcf74387724,2,13,9,663b1d34-cc17-4d60-9619-e553e45aa441,0444b604-67f6-419a-a870-f4aa6417e140,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d022c6ea-41a2-4964-9bc7-77c362513df0,5,19,7,663b1d34-cc17-4d60-9619-e553e45aa441,65b2f7be-53a3-4abf-9fb2-ed8ac079cb92,10845cb9-d365-4aaa-badd-b4fa39c6a26a
696c29d1-de94-459b-95fb-26ce80989106,5,82,6,663b1d34-cc17-4d60-9619-e553e45aa441,cf245634-3b7a-4b8e-af5b-efbbd4feff08,10845cb9-d365-4aaa-badd-b4fa39c6a26a
af99d4a2-df95-4233-81c1-ddb753a1a167,2,52,3,663b1d34-cc17-4d60-9619-e553e45aa441,4dffad9d-93a0-4a1e-8c57-3e6aaefef30d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ac8b49e8-846f-42be-b3c5-b22bd5814633,5,41,6,663b1d34-cc17-4d60-9619-e553e45aa441,1b3da665-6b60-47ff-a460-48e1b6fc5aca,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4a2b929a-51ad-48a8-827f-f9527485cf62,1,64,8,663b1d34-cc17-4d60-9619-e553e45aa441,bb257551-1543-470a-85de-7918fdea2e2d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bae261a8-dad0-48bb-ac64-24fcea5ce5ed,5,86,7,663b1d34-cc17-4d60-9619-e553e45aa441,a4e4ef39-b449-4827-ace1-fb0135cdd617,10845cb9-d365-4aaa-badd-b4fa39c6a26a
adceb784-501f-433b-92d2-6276103cb5c4,5,31,4,663b1d34-cc17-4d60-9619-e553e45aa441,d30ec47a-2895-4bd2-9e43-4b84d757d2cc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
193ed466-f837-4e02-a4d4-8d6b498fb5bf,2,49,7,663b1d34-cc17-4d60-9619-e553e45aa441,1171a85a-88ea-4d96-9046-0554a18da6ef,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eee802a6-8505-466b-ae8d-5806142b34a6,4,12,3,663b1d34-cc17-4d60-9619-e553e45aa441,c7029f57-09df-416f-b699-a6d13daad394,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ea3f6966-444f-4152-b492-9189481db943,4,95,7,663b1d34-cc17-4d60-9619-e553e45aa441,552b4cb7-6cc2-488e-b078-1ad816ef920c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a3aa36de-de64-4dab-a584-dc98ac5d28f6,1,77,1,663b1d34-cc17-4d60-9619-e553e45aa441,b41a78ff-c7b5-4d7f-a3e4-6f92b265b9ba,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e90b8c6f-d545-41e4-a8b2-dcefc1e8f36c,2,28,8,663b1d34-cc17-4d60-9619-e553e45aa441,08e732f5-ca1b-4def-9afb-2efc96a46b39,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fa64413d-fbb7-48b6-ac6c-ce0db1c7ac04,5,46,3,663b1d34-cc17-4d60-9619-e553e45aa441,c2468f2f-8157-4656-99b9-ba7c7b5204e1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fc880e04-1298-4556-8619-f2e656e50520,5,62,2,663b1d34-cc17-4d60-9619-e553e45aa441,13c0dfe4-4144-4dbe-ba18-d2329635c08e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
18fc7895-8c2e-490f-bf3b-decdcef26adc,5,76,2,663b1d34-cc17-4d60-9619-e553e45aa441,edd953f3-9382-4026-b32e-49e34bff261f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fb07e1e0-e974-4949-8c4f-dbe296bc966f,4,35,9,663b1d34-cc17-4d60-9619-e553e45aa441,ea4b7bf3-8263-4136-990e-bf943f979802,10845cb9-d365-4aaa-badd-b4fa39c6a26a
136d1820-0d2f-4576-b40b-e3ddcf3f1b63,2,13,8,663b1d34-cc17-4d60-9619-e553e45aa441,9ebebd54-0caa-49c6-ab3e-343c1d8b9c6a,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e006103b-1e9c-4c29-9910-71344f24db48,1,95,6,663b1d34-cc17-4d60-9619-e553e45aa441,b112318c-0285-41dc-a944-c1a7da9fea25,10845cb9-d365-4aaa-badd-b4fa39c6a26a
71fb1a94-2597-4355-9fe8-65bb5f9122fd,1,70,3,663b1d34-cc17-4d60-9619-e553e45aa441,931b63db-4f15-4b08-aa95-7fb15b17710b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b4b34d43-6856-4f76-9c10-381c31132236,1,22,2,663b1d34-cc17-4d60-9619-e553e45aa441,abd6c8a7-352e-4390-babf-460d63dfa600,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e95f2c30-dfff-4c96-b9b2-cda3b318205c,5,48,9,663b1d34-cc17-4d60-9619-e553e45aa441,50edfbf7-144e-4d5a-a242-c9cca1f0622f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fd997d28-8b94-457f-8bf7-1fc0e3c7eb2a,5,41,9,663b1d34-cc17-4d60-9619-e553e45aa441,4e1b00b9-4195-444a-8c7a-47e774e0986c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d2a83603-5e3c-4c37-bf53-7851d608dc38,1,99,6,663b1d34-cc17-4d60-9619-e553e45aa441,361e44c4-32fb-48b9-a96f-adfd67bfcca4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
142ce999-4125-4bc2-96cf-bc387250def0,1,89,4,663b1d34-cc17-4d60-9619-e553e45aa441,bbedeb60-e4fd-4497-9ce9-372d63a3bb9f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c3e7dd22-e1ff-4583-a2b4-37399fd02d3b,4,59,4,663b1d34-cc17-4d60-9619-e553e45aa441,2f3b9594-03c4-4995-98b7-ac0c0a5400bd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6d6a0f9b-d60f-4cf1-a1d1-7ab3e670550d,5,85,2,663b1d34-cc17-4d60-9619-e553e45aa441,6a0782d9-c39a-4475-9ce4-f0df3271b20e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8a63129e-0400-4f13-bae1-0a34636f61fb,1,83,8,663b1d34-cc17-4d60-9619-e553e45aa441,073021a1-759e-4ed4-b959-8ab24d9a0463,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3febe841-00a9-4685-b9dc-72c560258cb8,4,58,8,663b1d34-cc17-4d60-9619-e553e45aa441,77ee172c-91c9-40a3-9f48-b8a2065c8008,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9b234bb0-2168-4f47-b17a-d4cf2ebf4a9f,3,13,1,663b1d34-cc17-4d60-9619-e553e45aa441,aaa63124-aac3-4482-a60e-95a9d360d7a9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f8cdb314-d3ba-4e73-b429-58b65823f986,1,69,4,663b1d34-cc17-4d60-9619-e553e45aa441,d74e6493-e4a1-41f1-bac7-1185c38f3059,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0f33d8c6-15af-4f2c-8503-23baab570911,1,55,4,663b1d34-cc17-4d60-9619-e553e45aa441,f9828161-1725-4fd3-b4b1-3f93127fbdf4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
73f80211-052a-40c2-a366-e3d7c2f721e0,1,15,9,663b1d34-cc17-4d60-9619-e553e45aa441,e45e84a5-f1c6-49af-a59d-28f770407010,10845cb9-d365-4aaa-badd-b4fa39c6a26a
24138712-dd60-48eb-9b96-ce1c7a44afd5,5,89,8,663b1d34-cc17-4d60-9619-e553e45aa441,ad517d93-66fd-4c00-8ae2-767534f0ea9d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c076e420-5bca-4654-9fa4-7abd0bc5cfd0,2,89,4,663b1d34-cc17-4d60-9619-e553e45aa441,40836f9e-ac31-424b-9973-dcf072827237,10845cb9-d365-4aaa-badd-b4fa39c6a26a
39ea78b7-a972-44d2-9cf1-daa92f53acfe,1,49,9,663b1d34-cc17-4d60-9619-e553e45aa441,47166979-c138-4d23-888d-25b582b8e16b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
258549bb-b28b-42c8-a5ed-6fbbe6698e56,1,80,9,663b1d34-cc17-4d60-9619-e553e45aa441,e2678dc3-c876-4608-b8e7-3f4df69121ca,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9e7150c0-0d07-4453-8469-ce8d4444d839,5,98,5,663b1d34-cc17-4d60-9619-e553e45aa441,74fd034b-6934-415d-8ea0-01f535692c96,10845cb9-d365-4aaa-badd-b4fa39c6a26a
431a41a3-376b-4166-9386-949c2a70ea0e,1,54,5,663b1d34-cc17-4d60-9619-e553e45aa441,ae7fc19a-1eb8-4f2a-8469-1d49938d8d3d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
60f1fcbd-cd4c-492a-8be6-0d06cb019e98,3,56,9,663b1d34-cc17-4d60-9619-e553e45aa441,6335b8c4-58c9-4862-b830-eee56f89d735,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c9199dd6-b93e-4844-bb98-92e207e531ee,4,70,3,663b1d34-cc17-4d60-9619-e553e45aa441,90763979-9bb9-43e7-bb65-73b47c2059bd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
188cedb5-c9b4-43f0-a270-ed513a27003b,5,21,7,663b1d34-cc17-4d60-9619-e553e45aa441,50b84ab2-92dc-4b1f-a0d5-07fc12f64785,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7bf01250-5a79-47cb-a97a-f46358712640,4,67,6,663b1d34-cc17-4d60-9619-e553e45aa441,953aac59-90ab-49a9-80f7-7cca89a91cfa,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2597e020-8b34-4dab-b075-fec191220861,3,68,3,663b1d34-cc17-4d60-9619-e553e45aa441,61f7c3cf-6b5f-46a3-8d6f-c6f65bc9a874,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f81c31ce-cb75-4a50-ba68-37ff1869b0eb,5,93,5,663b1d34-cc17-4d60-9619-e553e45aa441,6731664e-d121-44cc-b5a2-199ac63fbff4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7460802d-aec4-4a4b-b5c5-654edc6af7e1,5,97,5,663b1d34-cc17-4d60-9619-e553e45aa441,e542717d-26d4-483f-9182-938e92d7f079,10845cb9-d365-4aaa-badd-b4fa39c6a26a
62948575-7d0f-4488-8f16-73abb1a11edb,1,56,5,663b1d34-cc17-4d60-9619-e553e45aa441,c6d3bf3f-6c68-4229-9175-e5f1cf20f095,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5b27ac01-dd1d-4eec-9fb5-a5721c8a1ccb,1,48,7,663b1d34-cc17-4d60-9619-e553e45aa441,3d523915-09c9-4f1d-a8c3-ba65e21a912a,10845cb9-d365-4aaa-badd-b4fa39c6a26a
134f99d0-25c6-4171-83b9-31576a011861,4,35,5,663b1d34-cc17-4d60-9619-e553e45aa441,318c5305-7ee4-4d15-a52d-034ba89620ab,10845cb9-d365-4aaa-badd-b4fa39c6a26a
46c72e7a-ea49-43e9-bdfe-23709f031a40,5,41,1,663b1d34-cc17-4d60-9619-e553e45aa441,258993d3-5f1c-4585-b835-0328a01f17fc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b63ef186-308d-4025-82cb-a11df0a8e0cc,5,55,7,663b1d34-cc17-4d60-9619-e553e45aa441,d2654348-28c9-4747-9263-8a40b307969c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0340370b-5cf4-4e3e-80a9-dec3d5e13742,3,94,7,663b1d34-cc17-4d60-9619-e553e45aa441,4486f359-e07e-4ed3-9e81-828426f8210b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9d50a5ef-980b-43b5-a119-a0027813d8de,3,42,1,663b1d34-cc17-4d60-9619-e553e45aa441,06f7eae0-b13f-44fd-8fb4-25517c27a977,10845cb9-d365-4aaa-badd-b4fa39c6a26a
593f7c10-abd5-43e2-b053-48e58bcdc28a,4,66,3,663b1d34-cc17-4d60-9619-e553e45aa441,8141f94c-ec85-4b58-b5c5-cdf659ac526e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eb979605-95af-4e24-8812-a3d33d808f2d,3,83,6,663b1d34-cc17-4d60-9619-e553e45aa441,431eab5f-a2fc-4421-b415-38b0073b35f6,10845cb9-d365-4aaa-badd-b4fa39c6a26a
415e4297-d2d5-4d52-b267-922ae4984295,1,74,1,663b1d34-cc17-4d60-9619-e553e45aa441,51129b60-605f-43ef-a58f-f36882598221,10845cb9-d365-4aaa-badd-b4fa39c6a26a
888d5d55-a7fb-414d-9954-75ffdbb84edf,5,91,3,663b1d34-cc17-4d60-9619-e553e45aa441,a8dc1ab3-1287-436d-a571-0a46a13abe12,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ed1c17e6-14bd-4c75-af13-7e90544a2589,1,93,2,663b1d34-cc17-4d60-9619-e553e45aa441,0a2ce7b7-fbf8-4fbd-944c-b39a0112ddf8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ad68d48c-7c18-4d49-8b51-64b831a5ae32,5,37,8,663b1d34-cc17-4d60-9619-e553e45aa441,25bbb602-5edf-4a5d-8b5e-a79a1b1025da,10845cb9-d365-4aaa-badd-b4fa39c6a26a
70b1d9a0-f97e-470a-86cf-f8fef80ea0cb,5,49,8,663b1d34-cc17-4d60-9619-e553e45aa441,f5fa4fb6-ccc3-4211-ac85-da5f82211c18,10845cb9-d365-4aaa-badd-b4fa39c6a26a
73a23b9d-17e5-4428-8791-539bd1450d37,3,43,7,663b1d34-cc17-4d60-9619-e553e45aa441,1d927304-e441-47cc-b81a-d92388ebe96b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e33da97f-ea42-4800-8f5c-cb42803d409e,5,42,8,663b1d34-cc17-4d60-9619-e553e45aa441,68ff0199-96db-4ebb-a811-8f96d11fada9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
28fa9fac-23a0-4584-9a31-d52ad505215a,4,28,9,663b1d34-cc17-4d60-9619-e553e45aa441,c3dd8c49-bc82-4241-8dcb-0c8e18b2f86b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0c6b7715-428c-4238-89c0-b8c5b0797362,1,96,2,663b1d34-cc17-4d60-9619-e553e45aa441,487bb97e-54aa-46f2-ba7d-ae56da9a2d1d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
abbd9473-6f81-46f7-9394-d07daadd4d24,1,41,8,663b1d34-cc17-4d60-9619-e553e45aa441,3346429f-a718-45f1-92b0-7650edff7af8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
017d7cdf-0932-44b4-9e0d-a64a4a88eae1,4,16,1,663b1d34-cc17-4d60-9619-e553e45aa441,e74cad75-44d0-4446-a2ea-3adee1245a15,10845cb9-d365-4aaa-badd-b4fa39c6a26a
38ee2c85-3af4-403a-aaa5-ed567d198fe7,1,63,1,663b1d34-cc17-4d60-9619-e553e45aa441,7af8be05-2975-4382-be38-f1b12a9ee4b7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b04016f7-100d-4e42-896c-e9db60df046c,5,27,9,663b1d34-cc17-4d60-9619-e553e45aa441,54a41024-b334-4097-b3f1-a0b0e1f528de,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7ba2bfed-a60a-4c7e-9cdd-2a7ff6ba4fc8,5,83,7,663b1d34-cc17-4d60-9619-e553e45aa441,957e78a8-a456-4d35-b794-57347a5ae78e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
