id,emergencyorderpoint,maxperiodsofstock,minperiodsofstock,facilitytypeid,orderableid,programid
f06f5a3d-393c-42b4-a1cb-4c4a34c41d44,4,60,1,ac1d268b-ce10-455f-bf87-9c667da8f060,52b889c9-4559-4025-8293-b09abc56fbd5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ea86bee0-d234-431f-a26a-69b462b94eda,5,40,6,ac1d268b-ce10-455f-bf87-9c667da8f060,6eab295e-ddc4-4f46-aae9-b2fbd244df13,10845cb9-d365-4aaa-badd-b4fa39c6a26a
60e330c7-97b6-48d0-874a-53e784c726ab,2,68,4,ac1d268b-ce10-455f-bf87-9c667da8f060,34b3967c-bf04-4463-b2fd-b3c5ed8a19c1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f19ddc31-3bef-4473-8836-e3b408ccef39,2,75,8,ac1d268b-ce10-455f-bf87-9c667da8f060,991016f4-ee47-4eca-9b3e-bf86b5009018,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a492807b-5a9b-4804-8f3c-0b6ad90a737e,5,38,6,ac1d268b-ce10-455f-bf87-9c667da8f060,30018710-e867-433a-9fb1-d1a1789601e3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e3d57dd3-5bf5-4383-85de-749fba7bbf0f,5,18,2,ac1d268b-ce10-455f-bf87-9c667da8f060,18059562-bed0-4798-9f2f-816d112642f5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2f62811d-eb82-4e1a-9d02-9658f15f44c6,5,57,6,ac1d268b-ce10-455f-bf87-9c667da8f060,bb61a5b3-29a8-46ca-b57b-b96f604fde75,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1f29287e-275f-4132-8bdc-240c7c75bef6,1,92,6,ac1d268b-ce10-455f-bf87-9c667da8f060,a8812167-cbfa-4f09-8e41-b9dc2a4fdf32,10845cb9-d365-4aaa-badd-b4fa39c6a26a
407a98a2-77c9-4a6d-9ec1-64ed70c5d9b8,3,19,3,ac1d268b-ce10-455f-bf87-9c667da8f060,6a20bdfd-8321-42ad-bb7b-21feaf7bba25,10845cb9-d365-4aaa-badd-b4fa39c6a26a
886558ca-07d2-4042-84b0-e4f1df47fa07,5,85,8,ac1d268b-ce10-455f-bf87-9c667da8f060,fdc8f642-fd54-4d42-97fc-6d4c4e183f9e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0fb360df-5b5c-4ed7-88dc-99c7f9efa400,4,72,8,ac1d268b-ce10-455f-bf87-9c667da8f060,7645a657-3316-4d1f-9662-4c103e614bcf,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3897c8b3-a91a-4a3f-9379-526d1735a8d9,4,52,1,ac1d268b-ce10-455f-bf87-9c667da8f060,e80bea5b-be4a-4f49-95c4-5532628cd949,10845cb9-d365-4aaa-badd-b4fa39c6a26a
38eaa037-b8a0-42b2-8079-6fe5edb6f01e,2,61,9,ac1d268b-ce10-455f-bf87-9c667da8f060,adb0a0ee-4274-4548-afc8-7658fe4e28e1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c2dd5ed4-6579-4624-97a9-c8eb68d6122d,1,13,7,ac1d268b-ce10-455f-bf87-9c667da8f060,e36591b0-a376-45ff-908c-9c1b450b2154,10845cb9-d365-4aaa-badd-b4fa39c6a26a
80f5a408-4e42-403f-89a7-5ffbb1e46c6a,3,75,2,ac1d268b-ce10-455f-bf87-9c667da8f060,ada006ee-ec76-4500-a1b6-2e3778e56e9e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fd5aba0c-669e-41c3-9758-f94ffa62247e,4,98,6,ac1d268b-ce10-455f-bf87-9c667da8f060,45c58d02-4510-4830-b333-b502aa9379a6,10845cb9-d365-4aaa-badd-b4fa39c6a26a
511f6981-b382-4578-9501-215e662f2929,3,66,1,ac1d268b-ce10-455f-bf87-9c667da8f060,e2af6e5b-5b29-4229-be67-e78b6c056466,10845cb9-d365-4aaa-badd-b4fa39c6a26a
de5c5241-07fe-4bc2-ae46-a87c846fb571,5,30,6,ac1d268b-ce10-455f-bf87-9c667da8f060,4f2d5453-64ab-4806-b619-5254e8c3565c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9dd1ed8b-d3e6-4864-874e-7a1e60d1b176,1,38,6,ac1d268b-ce10-455f-bf87-9c667da8f060,2fddfde2-2ede-4138-bbce-0349985e29ff,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b536051e-21d0-4c00-aea8-6920c64f78f1,3,92,1,ac1d268b-ce10-455f-bf87-9c667da8f060,a654f7d3-c333-4d57-a30c-8175b87bc3bd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
33a83e7b-2cf9-49a6-979b-5187d5a88f63,1,15,1,ac1d268b-ce10-455f-bf87-9c667da8f060,41870743-a91f-4ec9-a6b2-00e2ae0a9b2b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
dc03dbfa-d6db-4536-8be6-9b4cbc33ddc5,3,42,3,ac1d268b-ce10-455f-bf87-9c667da8f060,c4124ec6-3c5b-42b1-a2d9-750ea3760165,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8db2dca0-e124-4a4b-9a4f-c387db711242,5,34,9,ac1d268b-ce10-455f-bf87-9c667da8f060,9831e89b-0b4d-4f1a-a245-705a00f33cb3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eccd8166-dd32-4613-afc3-f6222a8b2110,2,91,3,ac1d268b-ce10-455f-bf87-9c667da8f060,b1c80959-d282-418c-beb5-6b7655f14e0e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8b77fac7-5573-497f-a9ae-fda6f046fa1b,3,80,7,ac1d268b-ce10-455f-bf87-9c667da8f060,bd7e8a1a-bae7-47d9-b4ab-b16343ea8b79,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e2d1f7f1-cbc8-4dfa-ad1b-18bb6f2a4adb,1,10,1,ac1d268b-ce10-455f-bf87-9c667da8f060,dc8ca076-bae7-49ff-a440-4cf52363a355,10845cb9-d365-4aaa-badd-b4fa39c6a26a
efe27188-790a-47b8-8fa4-576333ffa2fc,5,48,8,ac1d268b-ce10-455f-bf87-9c667da8f060,9d10e1a8-42fe-4b54-b27d-aac37c841ef7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ea44555a-4611-414a-bd16-edf16b487575,5,21,4,ac1d268b-ce10-455f-bf87-9c667da8f060,32b9cba7-da9a-42c2-983c-c89c03a6c81f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e8d3216b-7f7b-4f86-aeed-3394cdf87262,4,53,9,ac1d268b-ce10-455f-bf87-9c667da8f060,b6145035-3523-4d0d-8e5e-b62ef10b9ca2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e01036c3-8268-43ae-aa5a-23c5e70982b2,4,36,6,ac1d268b-ce10-455f-bf87-9c667da8f060,4b725e36-27cc-4a04-9c78-e11df90dbee7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
16a9a43c-c1bd-4acd-b47d-82f53a85df66,2,17,6,ac1d268b-ce10-455f-bf87-9c667da8f060,c95c40eb-0997-4c1e-b591-e5c4c65ed7a0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7ca9caaf-b5e2-4a45-903a-cf4e183c4d7f,4,19,7,ac1d268b-ce10-455f-bf87-9c667da8f060,c21b0567-37b6-48aa-b090-397a17d50492,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5dabb279-65de-4b12-a53d-0fff2c0eaad7,3,31,6,ac1d268b-ce10-455f-bf87-9c667da8f060,c8dac10d-cde9-4726-bd43-b6f8c1d6ea34,10845cb9-d365-4aaa-badd-b4fa39c6a26a
78ee8191-fa95-45ea-9606-7f2fd9a3fd7a,5,15,1,ac1d268b-ce10-455f-bf87-9c667da8f060,5c2c67b4-bc88-4d47-b731-8bcb48e02df8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a1faec7b-a8fd-4a8b-a159-3c3a64fcdcb3,5,22,7,ac1d268b-ce10-455f-bf87-9c667da8f060,b4029194-29ad-4ab6-8c7e-041a7128686b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
091ff1c4-8922-45e0-b8d9-bd5ed1c72d3d,5,81,6,ac1d268b-ce10-455f-bf87-9c667da8f060,79bd5026-e07f-49ec-8d8c-81430cfed6b4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ca9dbf0c-98ef-4504-8c60-bf85f337b6c2,1,10,8,ac1d268b-ce10-455f-bf87-9c667da8f060,bd7bc815-85bf-4545-9069-4dac14cfb94b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e2c18584-7a74-421d-8b9b-c345456b37ae,4,80,6,ac1d268b-ce10-455f-bf87-9c667da8f060,33518efe-6c72-403f-bcca-b206de337df6,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d4fdf86b-092c-4e71-abb7-70f1f3482bbb,3,44,9,ac1d268b-ce10-455f-bf87-9c667da8f060,62fd075b-37ec-4669-ba6b-f64c18a559fd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ed9e4980-3913-4f13-903a-61c7ab1fcd33,3,20,7,ac1d268b-ce10-455f-bf87-9c667da8f060,42773fd6-bd06-4acc-924f-04d4f6ccac99,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3f40f6e3-68d1-4902-8599-7d4740a387bc,1,33,9,ac1d268b-ce10-455f-bf87-9c667da8f060,a16074c7-3faf-41b6-ae46-fc21eec44947,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7bdce20b-0a81-4717-bf1f-ebad9e51c99d,2,55,3,ac1d268b-ce10-455f-bf87-9c667da8f060,5c9b4c98-38d1-4648-83fa-4ab42d384d61,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b34698e7-4ee0-4c9e-9e71-5ce7c4de0d4a,5,97,2,ac1d268b-ce10-455f-bf87-9c667da8f060,4e1d405d-b0e2-4c1e-8945-6f33061ffa36,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3e6a072f-1166-4d80-a0be-4086de32ed01,5,11,1,ac1d268b-ce10-455f-bf87-9c667da8f060,ca094358-4159-4c56-9e77-a866a21a8e82,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8d68bc9a-0f83-45bd-9e6f-8f04cfcb7a95,1,73,1,ac1d268b-ce10-455f-bf87-9c667da8f060,d22c9a71-ed9e-43f7-9019-0fca739182b4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
da5c8dc0-cc0b-459a-8da9-d4eaaedd28ee,5,27,6,ac1d268b-ce10-455f-bf87-9c667da8f060,d6c560fb-269f-4eca-a5fb-41533b18935b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ff96df5f-7a0b-409a-ab2e-2cf20b9cae70,3,39,4,ac1d268b-ce10-455f-bf87-9c667da8f060,cf857f86-0e45-4e03-b7df-28f4f04c646f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ccb19ce0-1169-468b-be41-0788b70454dc,4,77,3,ac1d268b-ce10-455f-bf87-9c667da8f060,5f9d53d2-058e-4411-a4ac-7bd4c37ea0f9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8de49cad-63bb-43e3-9f23-f3f21971c647,3,33,6,ac1d268b-ce10-455f-bf87-9c667da8f060,b69ec39c-0b42-475f-a35c-4c5910bf3ead,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ea8e3093-d006-4b83-bac5-d076ceff794b,2,50,1,ac1d268b-ce10-455f-bf87-9c667da8f060,ea5aa720-664b-498a-9615-339634b5b57a,10845cb9-d365-4aaa-badd-b4fa39c6a26a
21ef057b-e5e8-4c19-86b1-29ddcfc2fb3f,3,69,3,ac1d268b-ce10-455f-bf87-9c667da8f060,ebeb2c40-e4d9-4ffc-be7e-645896883b6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
27ebdd22-2240-416c-bd89-7f7404dbf53e,4,57,6,ac1d268b-ce10-455f-bf87-9c667da8f060,0b5a83a6-4a7e-4b0d-853b-ad95633627fd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2f860387-f81e-401a-8583-899b1bbfae45,5,61,7,ac1d268b-ce10-455f-bf87-9c667da8f060,255bec76-a218-4851-9511-954997fa4710,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7c6152ad-d73c-42ba-9873-e897cb84ec85,3,56,4,ac1d268b-ce10-455f-bf87-9c667da8f060,6c0d03c3-7382-46e0-aaec-c76f9f9143f7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d944936c-53e6-4576-ba2a-994503afe334,4,10,7,ac1d268b-ce10-455f-bf87-9c667da8f060,91dd7da0-938d-4810-9914-68dcb305768d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9504c9df-7236-4f5a-b958-a67ab2b21873,3,41,1,ac1d268b-ce10-455f-bf87-9c667da8f060,a4005fe0-857d-444e-b175-3556286cf2b2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
329f84c0-5d84-4699-87e4-5758fc99fcd8,1,87,6,ac1d268b-ce10-455f-bf87-9c667da8f060,1ace98d0-8ec9-4d26-a9a4-6001e67e4a0d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d86ac9fa-a5a1-47a4-a43e-46d16d83609b,3,67,1,ac1d268b-ce10-455f-bf87-9c667da8f060,09b99584-b9fa-4bd1-a6b0-5d971bb45b6c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e1b204ca-95b5-44c4-97dc-633892b17863,4,36,8,ac1d268b-ce10-455f-bf87-9c667da8f060,40fb4d9c-7241-46d0-b62a-7616db3578fd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
14daaeda-8671-457c-a488-c5ad2b34a509,2,36,5,ac1d268b-ce10-455f-bf87-9c667da8f060,16b1026d-0ff3-4dd7-89ba-277f07e8f1dc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9de6cdf1-2214-45bf-8cee-62051424ec5b,4,59,6,ac1d268b-ce10-455f-bf87-9c667da8f060,9ae72924-5a17-4af4-8770-8b57faf2356b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
060a0320-fd43-41b1-b761-e6ce26702292,3,84,7,ac1d268b-ce10-455f-bf87-9c667da8f060,0840b856-cba0-4668-af6e-107987543c43,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c78086c4-dbe5-41fd-93a8-0c47065210f8,3,32,2,ac1d268b-ce10-455f-bf87-9c667da8f060,d4873ba0-aec8-4994-911f-d3987ae277bb,10845cb9-d365-4aaa-badd-b4fa39c6a26a
99807fe4-e4fd-4e59-b740-130351bd445e,4,22,5,ac1d268b-ce10-455f-bf87-9c667da8f060,d3caf3d2-2894-4108-a946-a70043ce64fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7a1433e7-9e2d-4e70-b734-2e012e0678ab,1,60,9,ac1d268b-ce10-455f-bf87-9c667da8f060,2bf3df36-ce44-4d07-a038-6da4c4e25ab3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cb418c43-f393-454f-844e-48af352a20b2,4,33,1,ac1d268b-ce10-455f-bf87-9c667da8f060,48d0512d-726f-4ed0-95f9-2c59f6ae0bcc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1adc4fc7-e719-43ce-b865-33de9176cc65,5,36,1,ac1d268b-ce10-455f-bf87-9c667da8f060,c71f628c-96b5-4f87-bb07-808a5f75fda9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d56bb337-d971-4e80-bbe7-7a3d43415977,1,57,2,ac1d268b-ce10-455f-bf87-9c667da8f060,98f17eed-e1cb-4f70-8f1d-760b6cb469aa,10845cb9-d365-4aaa-badd-b4fa39c6a26a
acc74a11-f18d-4c1e-a9b9-051d6c7ab668,4,61,6,ac1d268b-ce10-455f-bf87-9c667da8f060,5f8b6cc4-0a6c-4ba3-b9dc-f192b8574a3e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
19d71a74-e1bc-4a2f-b5d2-cd911a0ce16e,5,52,3,ac1d268b-ce10-455f-bf87-9c667da8f060,7b5a188a-2763-4c79-98c1-76d5750ba1d9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
97b1dc8f-0d64-4fc4-92a4-4571d26e3a92,3,100,9,ac1d268b-ce10-455f-bf87-9c667da8f060,be6dbfa8-c9b7-4695-839d-d04cb192971b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
62be0253-60c6-471f-adec-5f83791899c3,4,87,8,ac1d268b-ce10-455f-bf87-9c667da8f060,8a72396b-e6ca-4a64-8ec1-a3b07d4177d0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cad95056-2eb4-4a0a-b4e7-0207f0046f70,2,58,3,ac1d268b-ce10-455f-bf87-9c667da8f060,a81dfaa7-2af9-4fc8-83d8-b7fef01414ee,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1acee130-d43c-4612-85ec-51a836b8f7fc,4,17,1,ac1d268b-ce10-455f-bf87-9c667da8f060,e9eb1eeb-50e9-4f0f-9d4d-224d8ea16058,10845cb9-d365-4aaa-badd-b4fa39c6a26a
38b086a0-f4a7-4717-a7da-492c09ebb8c9,4,17,9,ac1d268b-ce10-455f-bf87-9c667da8f060,0852178b-937d-4948-9208-7f6706965b19,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b7afb078-78a8-4ced-87a8-a82530814fa4,2,34,8,ac1d268b-ce10-455f-bf87-9c667da8f060,24f38c35-9bec-446d-924d-627163ee2c71,10845cb9-d365-4aaa-badd-b4fa39c6a26a
018d5f87-b58c-41ed-80fb-45bcd77db444,5,76,4,ac1d268b-ce10-455f-bf87-9c667da8f060,71bf3330-1363-48f3-9887-187dfee73371,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c8be3605-386b-464b-9236-870f8159317f,5,98,7,ac1d268b-ce10-455f-bf87-9c667da8f060,48a2749e-b0f5-45b0-97df-eb37a4f07793,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a41c95e6-f08e-4fa8-95b9-1bdf0deda4c7,4,47,9,ac1d268b-ce10-455f-bf87-9c667da8f060,392ed3c9-7b78-4d50-a142-05a672d037d5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
679e3f0b-db56-4679-a938-aac67c1c7152,3,63,1,ac1d268b-ce10-455f-bf87-9c667da8f060,e7095b27-1664-4192-b58a-70c52630f539,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bee45cb4-e59e-4b6c-b03d-f9ac054a3fa1,2,33,3,ac1d268b-ce10-455f-bf87-9c667da8f060,10a00d43-3bba-413f-ba03-be193e434820,10845cb9-d365-4aaa-badd-b4fa39c6a26a
51e5a627-93e8-4d19-81d3-16930c617b22,4,68,6,ac1d268b-ce10-455f-bf87-9c667da8f060,7c8f805a-65aa-43f4-8475-e3cfc34d8b0c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
db5d9622-93d3-447c-8920-c4a5b9021a2c,2,72,9,ac1d268b-ce10-455f-bf87-9c667da8f060,73589e90-8b97-4d39-8fee-9b055bbf1d06,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6f19c24d-c4a6-49ab-9629-b7c37709cfc5,3,99,9,ac1d268b-ce10-455f-bf87-9c667da8f060,1459fcb7-16e8-4513-ae54-57b4f490d895,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e4e1dd7e-da6c-4ca2-aeeb-f5e03ac81fad,4,98,6,ac1d268b-ce10-455f-bf87-9c667da8f060,f1580e0f-e0c3-4254-9ba1-669c59b760f8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b3c2c489-b846-40e4-b915-b2251c3b624a,1,32,8,ac1d268b-ce10-455f-bf87-9c667da8f060,4f5b5456-e25b-4fff-8141-690d94b2672f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
12eb9ed0-6a98-415d-84f6-a06bf250da47,5,44,9,ac1d268b-ce10-455f-bf87-9c667da8f060,bbb1c042-3f92-4424-bfd1-29f8a50d7478,10845cb9-d365-4aaa-badd-b4fa39c6a26a
47545364-7193-4bdb-aa2e-9aae0a9094b6,3,95,2,ac1d268b-ce10-455f-bf87-9c667da8f060,f9a8f51c-e953-4ed8-b752-d23287e012f2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ef0e4389-818c-4939-8b3c-1d2e146dd6f5,3,50,7,ac1d268b-ce10-455f-bf87-9c667da8f060,0cd3a834-befb-41a2-ac01-0fad27bc5d18,10845cb9-d365-4aaa-badd-b4fa39c6a26a
24acf656-73a7-4338-8856-9f83a0befa25,3,58,1,ac1d268b-ce10-455f-bf87-9c667da8f060,21515a46-4e63-4850-95ad-f250bd75fd6c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cb2336c5-1e24-417f-b24e-0dde06605b47,2,91,9,ac1d268b-ce10-455f-bf87-9c667da8f060,c6fc866e-b238-439e-867d-26d6c9cad76c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3b423134-0ba7-4d0a-8999-0fde71f7255b,2,40,2,ac1d268b-ce10-455f-bf87-9c667da8f060,35eb4cd4-3789-4da4-b51a-341d6bebdbfe,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9f18e398-fbcc-4547-8c85-8adb208733d5,4,55,2,ac1d268b-ce10-455f-bf87-9c667da8f060,442fa0f5-d4f0-4370-87c7-9e42e5ff0a77,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cc429a7e-e18b-4b54-90cb-7912002ca545,4,91,6,ac1d268b-ce10-455f-bf87-9c667da8f060,5cd4951f-b256-4a3e-bdd0-a2360d8add8e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
31fc7332-5078-4cc9-be59-74afbeda69de,5,33,2,ac1d268b-ce10-455f-bf87-9c667da8f060,acd72580-c5ca-4825-bc4e-9a03de8eee58,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3de42c3c-669d-442b-b20a-10442ac4829c,5,62,3,ac1d268b-ce10-455f-bf87-9c667da8f060,1567b59e-a34b-40c0-92b8-a883636306fc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eb016042-d148-4932-8a9e-243c419786d6,1,82,5,ac1d268b-ce10-455f-bf87-9c667da8f060,420b4fd0-1f5e-4ec9-a972-d2177db0710b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
efb7d0ed-67ed-4abc-b257-5ce296753b5a,3,44,3,ac1d268b-ce10-455f-bf87-9c667da8f060,9ba95da2-862f-46de-a298-c0f170c64a5d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f72c5e77-6311-4a4d-81a9-f86bb2d630d9,2,26,2,ac1d268b-ce10-455f-bf87-9c667da8f060,6bbdc4ec-aa8c-4adf-87aa-48f52f6b3212,10845cb9-d365-4aaa-badd-b4fa39c6a26a
53f33b9e-722d-4e44-8c65-6482f22a9445,4,99,6,ac1d268b-ce10-455f-bf87-9c667da8f060,d0df870d-e6ca-4a80-ac19-f82930169f0b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e6a7af04-20f4-452f-98b7-52cc2c123c78,4,30,3,ac1d268b-ce10-455f-bf87-9c667da8f060,72811686-53b5-4f4d-b1ea-b0402949a08e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7d9456ed-9747-4b54-aeb2-e8f24b5be8a4,2,67,8,ac1d268b-ce10-455f-bf87-9c667da8f060,6b6e3736-4ab8-4033-a7af-7b777f5b67f8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
befda037-9b8b-4248-9c37-58e030afdbf0,3,71,4,ac1d268b-ce10-455f-bf87-9c667da8f060,b0196f97-218e-48b9-876d-bd0327b57b75,10845cb9-d365-4aaa-badd-b4fa39c6a26a
84e6d984-2254-405f-90d8-96aa34609a32,1,95,2,ac1d268b-ce10-455f-bf87-9c667da8f060,9c5c46b5-4bf0-4e8b-a178-2d3242018618,10845cb9-d365-4aaa-badd-b4fa39c6a26a
dc17fd48-a237-45a1-ba37-6bcd039f6e4a,4,30,3,ac1d268b-ce10-455f-bf87-9c667da8f060,87f35f21-ddc0-4159-a06f-080c1ddeff84,10845cb9-d365-4aaa-badd-b4fa39c6a26a
331e824c-fbb4-4940-9b29-ba062fecd3fd,2,51,7,ac1d268b-ce10-455f-bf87-9c667da8f060,33e15283-05f7-4c70-a396-dd9ae78731c8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d3c2cacc-b214-4218-ad4c-9730f410f237,4,71,8,ac1d268b-ce10-455f-bf87-9c667da8f060,25afe4da-3b74-42a3-904f-d37a3fa43405,10845cb9-d365-4aaa-badd-b4fa39c6a26a
967654ae-caa3-4b5f-a76f-8395e5572994,2,46,4,ac1d268b-ce10-455f-bf87-9c667da8f060,f416d808-6a13-4e23-8e4a-fa4ee08d9fe4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7e5edbb6-d880-4175-9b78-cfe0d22d7bb0,1,45,5,ac1d268b-ce10-455f-bf87-9c667da8f060,c288ba19-63a2-42dd-bfc7-a35a924d1d43,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d106e963-9509-4e9d-930d-78c1f050c25d,3,55,6,ac1d268b-ce10-455f-bf87-9c667da8f060,30964747-1de2-4215-bd9c-7b89b1e121e4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6282bf69-76ad-47d2-842f-c8dd182c065e,2,85,8,ac1d268b-ce10-455f-bf87-9c667da8f060,65cb3170-68f0-42f0-a2cb-6eac0c1d7369,10845cb9-d365-4aaa-badd-b4fa39c6a26a
894e2c88-576e-45ab-953d-aa249a50820b,2,40,1,ac1d268b-ce10-455f-bf87-9c667da8f060,1b3b36ef-5799-4edd-8ace-47e35e1661fb,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f79a34e7-2541-4023-a9de-30121a462804,4,21,1,ac1d268b-ce10-455f-bf87-9c667da8f060,4e914279-0d46-44bf-92fa-ec538cb1b757,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0723903e-e702-4b89-b5d2-5da644a6d23a,4,100,3,ac1d268b-ce10-455f-bf87-9c667da8f060,07e31d12-3721-4281-9c96-d3e5b80944cc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
46ba54bd-4fbf-4a49-9a3f-e0651044cfe0,2,31,6,ac1d268b-ce10-455f-bf87-9c667da8f060,b336e99e-11b2-4ddb-ac8e-34b1b00407f0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
95fd5912-5e04-44ba-bda1-55f1deb24a99,3,49,4,ac1d268b-ce10-455f-bf87-9c667da8f060,82bfc468-0757-45f0-8110-3c2ddb406c00,10845cb9-d365-4aaa-badd-b4fa39c6a26a
70e4d8d7-cb60-4d01-9d5e-f8f0e9e27452,5,52,6,ac1d268b-ce10-455f-bf87-9c667da8f060,0b1e1569-a977-4513-89d4-2e7c9bc6da97,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a732c062-3d99-4815-80ed-26aba7875036,3,39,7,ac1d268b-ce10-455f-bf87-9c667da8f060,b634b9b5-29aa-4a24-a086-0c0fc63b1819,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f35d6bfd-d385-4ce5-886f-7b146e4b5ec3,2,59,5,ac1d268b-ce10-455f-bf87-9c667da8f060,a21f1022-f71a-44e3-b749-501393c305f4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1d0b44e9-4192-45a1-a29f-9a237c23a3ba,5,85,8,ac1d268b-ce10-455f-bf87-9c667da8f060,25350a9e-34bc-4c17-b354-b8534c1eb7fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8647868f-ab76-4d5b-92c6-eb47c4ae6a6f,3,48,4,ac1d268b-ce10-455f-bf87-9c667da8f060,df8c54b4-9366-4a2d-b87c-1bd2514d0f51,10845cb9-d365-4aaa-badd-b4fa39c6a26a
