id,facilityid,programid,active
018c5f52-df31-4892-a695-51be0e167f1c,0345ea0e-b7d5-4622-869c-3c0ea1575252,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
c172c804-f423-4854-90f2-ad9d255be4e3,0345ea0e-b7d5-4622-869c-3c0ea1575252,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
ab651415-4893-45a3-b020-aa3da00bff87,8287aaf7-7309-4565-af27-2f28146bd51c,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
89ce0550-a689-4001-a50a-ff533028bb44,8287aaf7-7309-4565-af27-2f28146bd51c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
1e010131-1ef8-4f8f-aa4f-d81131f891aa,b2f28f98-3234-4ae4-b426-100692dbc7a3,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
5d85c0b9-ce43-4222-8845-f4f7359d868c,b2f28f98-3234-4ae4-b426-100692dbc7a3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
16234521-d71f-4d71-8140-1ede9c307dcb,63aa9432-3f0b-4bee-8767-5333de1a130c,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
fea2af79-d39d-403f-8aab-bb44c448517d,63aa9432-3f0b-4bee-8767-5333de1a130c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
284d54e6-c07d-4259-adbc-6869b47ec581,3b005360-59bd-43e5-9b94-3d70ef5fa050,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
a2d59b51-a26a-4d67-9b31-dbdb4c4f61ff,3b005360-59bd-43e5-9b94-3d70ef5fa050,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
51ff3538-3521-482b-80c0-a8bb923f924e,88e521d1-f12d-48e4-a761-94802ac02cc5,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
dfdf3f2e-1c4a-4586-bdf2-f5ff95dbd920,88e521d1-f12d-48e4-a761-94802ac02cc5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
8c73bad2-39f1-48fa-8147-38cf7f527101,b492b0b3-2578-4ae6-b723-d515b7b88480,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
46f999c7-6c61-4eb5-ae12-97e2e354013c,b492b0b3-2578-4ae6-b723-d515b7b88480,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
da1d7531-4ecb-421f-b38d-7ebc1c3605f6,fcf586dd-089b-4d9c-97b5-999d6ea685f2,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
6029a949-c796-45f7-8cbf-f302f8052116,fcf586dd-089b-4d9c-97b5-999d6ea685f2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
17c06b43-33ca-407f-acf8-e9f27d2c6de6,786d8bcb-610c-458e-870f-20255ff15840,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
325d7547-101b-4e9e-9f58-74d012637194,786d8bcb-610c-458e-870f-20255ff15840,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
b9e266de-94b0-4641-806e-9342ed57b2a4,2145610e-ee2c-4670-b940-09eb037ef70d,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
302ddd55-7a82-4050-ab44-796a38c9c684,2145610e-ee2c-4670-b940-09eb037ef70d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
078feeec-bed2-462f-b127-2d3ca89b72e0,3efd12d8-7c35-437d-b814-ffee4709d32e,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
18487ea4-f534-44d7-bacb-8164743701d6,3efd12d8-7c35-437d-b814-ffee4709d32e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
1dbffe0e-c899-4598-9c73-e9f23960d598,f8062f16-33e8-427f-9f12-50b402cf63b4,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
30d057ab-0395-483d-b5b4-268b8f3e467c,f8062f16-33e8-427f-9f12-50b402cf63b4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
81852079-c62d-434b-bc6c-db7b6caba23a,87f95d59-f76a-4f08-b045-833022f40178,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
befad826-9812-4bbf-a45d-c4c5c95c3f9b,87f95d59-f76a-4f08-b045-833022f40178,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
b51ab656-f74d-49a2-ab82-7bc0de594c63,3df9fe69-62f6-4a71-a964-6f76c331ace1,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
46600bcd-99a2-47b6-8f4b-d9c755c5e646,3df9fe69-62f6-4a71-a964-6f76c331ace1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
7b1f5fd3-9e64-4ab5-8cc5-e7d4ba6ce900,05ce6df6-c309-41a4-80ce-de5ca3dd5527,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
a394c768-ba47-46aa-8b28-d94de1822d40,05ce6df6-c309-41a4-80ce-de5ca3dd5527,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
ec5e9484-fb3a-4b71-b495-e9d3649398fd,44392f5a-1a59-4bcb-9951-ee21acaf9c38,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
9f0ace05-9c8f-4b9c-a5e7-d0cb8804c491,44392f5a-1a59-4bcb-9951-ee21acaf9c38,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
d2aae3c4-b58b-46d8-aa6b-ed65f36b5c3e,ca323a70-f70c-4717-895e-4804ffc11b14,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
3075076a-8a05-4235-9a73-48fb1c0c40d9,ca323a70-f70c-4717-895e-4804ffc11b14,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
925f3bcc-5df7-4b3c-badd-b2f7312ffc81,e9ab6ccd-290c-4b42-9207-0f9e30da146c,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
56f21105-b2ba-4151-aa56-64ab8ca39746,e9ab6ccd-290c-4b42-9207-0f9e30da146c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
a2b6e68e-1a35-46c8-8fa8-adf7f70211ca,7aff9635-16ce-4ebe-961e-1cff8b801b07,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
cd22ca8c-65b7-41dd-8607-c2354da79fab,7aff9635-16ce-4ebe-961e-1cff8b801b07,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
17eab313-b7de-4b41-9f80-239fbc0956fb,50f8fe06-c222-4358-9266-f0d231b406b4,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
b7f38c6f-7149-4f30-b6d8-98e51a2cbfe0,50f8fe06-c222-4358-9266-f0d231b406b4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
59ef491d-f9ab-4de8-a9c0-6c46c54a8e03,232b1ee7-6914-4982-8833-c5ac51bf8aee,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
1e887888-aa90-4357-9a19-fe052577b842,232b1ee7-6914-4982-8833-c5ac51bf8aee,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
7ab17339-8abe-4075-8961-ba7e4a962c21,0ac095df-b617-445c-985c-4a9f5b7d5707,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
19d7540d-0240-415c-8cea-8f7109654845,0ac095df-b617-445c-985c-4a9f5b7d5707,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
839d0a1b-9ef9-408b-91f1-e620fdceb7f3,35434f9a-2553-4ffe-9235-b03450f8044d,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
f36d8331-c039-4e9f-b6c9-959772e2fcf2,35434f9a-2553-4ffe-9235-b03450f8044d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
abd29b6c-ce89-44d6-bfc0-1a083c662b97,6a56473f-62fd-4e68-b778-80a13fa2bb0c,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
66e61560-cefa-4c81-ae84-26d7fc542c6e,6a56473f-62fd-4e68-b778-80a13fa2bb0c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
15cb3c1e-2048-420f-8b8c-511a02dcb38a,20804f40-b9e4-4bee-bcb7-e0efac213507,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
05b549f3-65d1-44c8-b67b-5ddfa4f7c655,20804f40-b9e4-4bee-bcb7-e0efac213507,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
81312598-eb27-42f4-8ecc-fbd7297d86d8,15f8a8f7-a325-4d7f-b150-58bd6f2f0a79,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
12002bbf-1d68-4a17-bb7d-23e56c633e1f,15f8a8f7-a325-4d7f-b150-58bd6f2f0a79,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
49cac4d8-f144-4ec1-81c2-c2851ea87ecb,9e4ef662-8cde-4e31-9df2-d87738eba569,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
99044a55-0c94-46dd-a877-485358c5f6b6,9e4ef662-8cde-4e31-9df2-d87738eba569,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
68d882a7-1e10-407f-b34a-15bddeb303a2,88ce562b-99b2-45c3-9fb9-c4d4d9add3de,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
3b15cd38-1bfd-44e9-85a6-328f42ec31e3,88ce562b-99b2-45c3-9fb9-c4d4d9add3de,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
1bfde9df-f34e-4dd4-acdf-bb14f3cd468d,db6348e6-cc52-40b9-9982-d4579bbeb3cc,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
4148eda3-93b3-46c4-9d1e-3898d8570a0d,db6348e6-cc52-40b9-9982-d4579bbeb3cc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
c1a50009-b8b2-41a5-82c9-7b1aca4bf284,4881e1fc-9f0f-4cf1-bb73-a78dd9fc18d8,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
ae97c5af-9436-47e8-aa3d-6a61376549ab,4881e1fc-9f0f-4cf1-bb73-a78dd9fc18d8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
c709ffb1-3df4-42c4-9524-66cc097edfe4,a9f8f42e-532d-4e96-b2e7-9b6114eb3d70,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
a750a210-96c1-4ff2-8787-2042cd927ed1,a9f8f42e-532d-4e96-b2e7-9b6114eb3d70,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
9d2ecb05-286d-46a2-a5fa-237a19b7bd76,bbcd18bd-42da-489a-bf2a-3ddb40098980,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
4099cfe3-a971-4c80-a041-7396401cbb03,bbcd18bd-42da-489a-bf2a-3ddb40098980,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
c9c1fefc-1aff-40c1-802f-4957a7ee3ec0,9fc5d278-661a-4428-95e5-e800b84fbe21,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
d3434255-6ddb-4397-be16-ca4f5698bc90,9fc5d278-661a-4428-95e5-e800b84fbe21,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
d0ff9736-e7ad-4d7f-abb7-03bea638b333,467381fc-73d0-4224-9336-81d9c122cdfe,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
55de6ddb-7a2a-46aa-9763-af6bba0a534a,467381fc-73d0-4224-9336-81d9c122cdfe,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
07bf82bd-2076-4b2f-b634-f21d5b39c5c8,bdf78391-6d8e-4387-b607-896c7720ba27,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
d7a8f888-bffd-4ceb-b5bb-2eb605ff700b,bdf78391-6d8e-4387-b607-896c7720ba27,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
1c337226-001e-4301-8d71-c3d52025bc6d,5af45f25-4d56-40d3-953d-01404b00b117,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
787a2e0c-eb21-463e-9090-868fafd0593e,5af45f25-4d56-40d3-953d-01404b00b117,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
cd20b528-dff9-4834-a6c8-cba73458d26c,ce8cf3e8-e447-41e2-a89b-345ba3de4ac5,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
cd105192-a982-442b-9543-ffdcfb6ecbcb,ce8cf3e8-e447-41e2-a89b-345ba3de4ac5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
63dd4cdc-b900-41e1-9bfa-7b4057319332,1da6cb9f-e189-47b5-813c-f724d0e7a94b,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
6644f22e-b796-41bd-953f-43d80b1dd1ed,1da6cb9f-e189-47b5-813c-f724d0e7a94b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
e95b2393-a000-4e74-a624-8c66fa9e95ee,2155ea5a-0926-4d65-bd3a-757fc2c3f01b,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
d06ac7b5-e9cc-400a-b61b-64ebcfd056e4,2155ea5a-0926-4d65-bd3a-757fc2c3f01b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
2c0b203a-ceed-4ba3-aa17-c9c315be790b,ee5fbb31-969d-42a0-8b77-6fc12006d14b,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
4bcdee7b-5cf9-4771-9b92-2bcc1f985095,ee5fbb31-969d-42a0-8b77-6fc12006d14b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
f21710e1-be52-4786-a7cd-c8fcc326a853,567b51b9-df1a-40be-9f9a-d20e9fb9def1,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
b2a0e634-98ef-471b-b914-49e6a51e5d35,567b51b9-df1a-40be-9f9a-d20e9fb9def1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
cd66da66-536e-41b6-b9fc-36fd172f4b94,c28616a8-5613-47d9-b09f-18be9bf33053,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
b79d56fa-ff4f-4abb-8080-742a3c3b8862,c28616a8-5613-47d9-b09f-18be9bf33053,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
ebf46d90-b58e-4987-8061-6262e5b351f3,7c74f3d6-c83b-4cb8-9aaa-3bb156213aec,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
c086509e-947d-4f53-83e2-ce518d347885,7c74f3d6-c83b-4cb8-9aaa-3bb156213aec,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
fa6a355f-458f-4a36-a781-adcd4682cfb2,519cb67f-4937-42b5-a4b2-746b75204dfb,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
cf64343a-e2cd-46ec-ac77-dc9c3ffb97fc,519cb67f-4937-42b5-a4b2-746b75204dfb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
6052954d-4c6a-4b19-90f0-b9e8dee7ab8b,81fc0f2e-f60f-4228-abed-ba81a5be97f7,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
4248b0c1-f3ea-4fa1-ab8a-5500c3ba8c7a,81fc0f2e-f60f-4228-abed-ba81a5be97f7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
7a6c8c16-9f85-46a6-bcd2-d140600888c9,6f59f2df-ab26-4211-977f-6766c4244c5c,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
46ad3bbf-5f07-4f39-9991-e22df4e162e0,6f59f2df-ab26-4211-977f-6766c4244c5c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
19ce85fa-29b7-416e-85c9-1816cd89ce05,67796963-dac5-4014-b247-c017b94e213e,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
072bf0cc-d6dc-4f7d-b117-49584f905ab7,67796963-dac5-4014-b247-c017b94e213e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
10a1b17a-3d27-446d-953d-98b94d345f02,e61e1047-4ec8-41a4-89b3-f14cc9af8db6,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
9e923e56-6458-4e7a-b946-e982bd6e9794,e61e1047-4ec8-41a4-89b3-f14cc9af8db6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
bd537c9f-ce41-49ba-90a1-e57a57607f99,5640ccb0-c845-49f8-9ad3-aeb5532ad6c6,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
33bb2517-0677-4cf9-9c75-fe1e01c70359,5640ccb0-c845-49f8-9ad3-aeb5532ad6c6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
d76014b9-d384-4fe6-b41e-3e326beb67af,f13d6c8f-0e56-4e76-b3a7-286911119ec6,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
9c669395-a49f-4420-ab81-7d1fe4287808,f13d6c8f-0e56-4e76-b3a7-286911119ec6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
57d405cd-53e1-45d5-802f-fbbae285d6b3,a405d877-d001-4f21-863c-4baffdc96284,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
3361a542-b7bb-4617-968b-e281b78c4592,a405d877-d001-4f21-863c-4baffdc96284,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
178d1cb9-dd7a-4c34-b805-d7aebe1d4122,9d5c989a-766c-43f9-b5a7-170ac0619683,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
8c3db969-e2a1-49a8-a37b-ae7d7345bbc2,9d5c989a-766c-43f9-b5a7-170ac0619683,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
731cc1f5-c361-4c6c-9762-2ddab1f1bf83,c4a9be5a-ccaa-4828-a313-baadcf665a0e,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
469bed10-0dd8-453c-8bb5-cb0dd3e9888c,c4a9be5a-ccaa-4828-a313-baadcf665a0e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
a7ead3e0-869c-48fc-be56-68f67611fd25,6403d62f-77da-4aa6-a244-41e27b9d35d3,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
24eac338-595b-4016-b2b9-09157dd93356,6403d62f-77da-4aa6-a244-41e27b9d35d3,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
b5391641-f36c-4a85-89d2-ab8343980462,ddcaaa17-e99f-4d26-b862-2513a96ed5c0,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
ea790c8c-0fb8-46e2-a617-a1378f325210,ddcaaa17-e99f-4d26-b862-2513a96ed5c0,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
5eb1450b-1928-4f14-8708-d73bd14db682,a53a5965-95f8-49fe-bdd1-9f9ef3381efa,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
93fbb14c-05ba-4dbe-a92e-3610271fffed,a53a5965-95f8-49fe-bdd1-9f9ef3381efa,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
fd036ebc-5214-4cc9-8806-b0042eff862c,09dc0787-0cfd-47f9-871d-b3fac8059866,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
eadf00fe-edff-45a5-aa1d-5de04f463f22,09dc0787-0cfd-47f9-871d-b3fac8059866,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
5b3e220f-8946-442a-8860-6110b1b2f4b0,5692d9a2-d001-43c2-b709-3810e3d28cee,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
242b80dc-ea7f-43cc-a886-3ae5b78124d4,5692d9a2-d001-43c2-b709-3810e3d28cee,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
6ea3b482-1a01-4e4f-b6b4-b2f076e2a20a,830d4dfb-2452-479c-bd3a-921b996783c8,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
39448418-23b4-4ec7-967f-dc389ccc217c,830d4dfb-2452-479c-bd3a-921b996783c8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
4d5727cc-3b3b-4445-a881-1d1538737850,e324b836-9ce8-4acb-b29b-26b8b3e75593,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
4e48e6b3-4ccc-4f4a-86cc-078810baf9a1,e324b836-9ce8-4acb-b29b-26b8b3e75593,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
6391cc3b-736e-4ee5-9b58-b908e6406c7f,ebeb9426-577e-4ad3-a7c3-e7713ee1d6c4,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
38bcde33-e45c-4310-b690-877ba63a4c8d,ebeb9426-577e-4ad3-a7c3-e7713ee1d6c4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
682329ec-9463-4358-92ea-caa47753d0db,c23b7f37-b10d-4ef4-aba6-8374fc3420b6,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
0c4fa919-9415-42b8-aac7-e1fee9d71566,c23b7f37-b10d-4ef4-aba6-8374fc3420b6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
f3df4386-b27a-4f4a-af39-160457dc38a9,8d05923b-e32d-4eba-b710-6a5fa2d331f5,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
ea041606-0544-4e50-ba14-9844c4e09d8b,8d05923b-e32d-4eba-b710-6a5fa2d331f5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
6416cbd6-8834-41f7-8c00-13d1a8737ede,97601d18-c404-4b13-8468-72bf907e07d5,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
5a95f46e-4d2f-40b3-8ef8-fe515209f8d4,97601d18-c404-4b13-8468-72bf907e07d5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
e428aa3c-0ed3-4055-943e-dd0737d6d9f2,688413ee-81e4-424a-bac0-47ef39a97bec,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
47a3bcf1-71c3-4348-ac92-f56c35f0b00b,688413ee-81e4-424a-bac0-47ef39a97bec,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
08411108-ead2-4381-8283-a849bb9d7a59,b4506373-af74-4d37-8303-91af4ba5d98d,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
73bb081d-c9fd-40e8-953d-7d185b78454c,b4506373-af74-4d37-8303-91af4ba5d98d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
9a7efc71-fc2a-4d74-aabc-a479dd571b87,fee2b6ca-599e-413a-a554-8d122aeac5d7,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
5085ce9e-f59f-4f93-b99b-87e5abacbc33,fee2b6ca-599e-413a-a554-8d122aeac5d7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
632f0e7e-42cb-4908-9ef4-8a476a1ac0a4,82167476-8199-4b18-b2be-e1d6e7bfb793,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
39a2e1c9-912e-43bd-a65d-eaa4e9d5d3ed,82167476-8199-4b18-b2be-e1d6e7bfb793,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
3dcab62a-f743-4822-9193-bb8500346f18,c9fa1c53-9e83-44f2-a5ff-988765918deb,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
46284974-093e-4f48-97be-c833e3ef160d,c9fa1c53-9e83-44f2-a5ff-988765918deb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
07317975-a9f0-4f83-9dc2-290dbc9a7e9a,63a777bc-9758-4b13-9e00-ef881c73cb4b,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
96e8406e-452e-4135-9b9f-a425415b780e,63a777bc-9758-4b13-9e00-ef881c73cb4b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
3b87ce93-cbb6-4fef-8529-d967b1be9181,5a585b3b-d9b7-4911-85d5-dc5c4240769a,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
7d3b23b9-e061-48c9-9341-7b0486ddfdf6,5a585b3b-d9b7-4911-85d5-dc5c4240769a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
d1e02053-0c59-4317-a863-744f56dac4a4,6f87349e-8f7b-4f1f-8590-bfb9d2efb1e8,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
0e3ebdab-d624-455c-8f8d-fec633a916d3,6f87349e-8f7b-4f1f-8590-bfb9d2efb1e8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
7f5eb7ea-14a1-42c2-808b-19d5d4345a70,7a80ac3d-374c-40a4-a289-e0eaf7d8ddc9,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
2b893383-1016-4f03-8855-23a13e352b20,7a80ac3d-374c-40a4-a289-e0eaf7d8ddc9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
8d0c40c4-f7bc-4164-aeac-905921c1b924,9e04df1b-3ebc-4f20-86be-ba7e80f8a312,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
34df59a1-de5a-4aa7-b60a-e28c7fe4090a,9e04df1b-3ebc-4f20-86be-ba7e80f8a312,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
8e6545c9-2511-4233-bef6-957751315ddc,5f507d90-abb2-4e63-9a51-f791157ecbb1,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
8691c60d-dd9c-4c6a-be1f-1608fbd4634d,5f507d90-abb2-4e63-9a51-f791157ecbb1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
bbc744a5-b486-4949-aec9-7e1e8e76effc,d177d467-ec07-46be-89ec-c669fee3aa70,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
7f145dc6-8398-476a-a04d-3e047cfa5c6f,d177d467-ec07-46be-89ec-c669fee3aa70,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
a1eb5257-74df-4ee9-adef-b9ffb26c7963,6d598b62-370d-4dc4-98fc-b54d69507876,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
3f21ba4d-94cf-403c-916d-c211408433c9,6d598b62-370d-4dc4-98fc-b54d69507876,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
c1e82c35-8caf-4500-bf6c-a436b2469ec0,c2047f22-a37b-4fcf-b328-b2b02eea206d,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
1a65e0ab-e476-4f37-bfb6-7daa285c6843,c2047f22-a37b-4fcf-b328-b2b02eea206d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
e7c0b2d3-8b13-4dc7-9827-88c38d20b74d,f812bb07-2302-4775-86d6-dfd59d313c91,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
15a9f656-685d-44bb-8047-e1c242245de1,f812bb07-2302-4775-86d6-dfd59d313c91,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
efc7a03d-d46e-494b-9007-d46e6971f58e,555cfb33-f20a-42aa-a38d-82dbc18403ef,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
10062022-d746-4159-ac16-6510094a1997,555cfb33-f20a-42aa-a38d-82dbc18403ef,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
d0719eaf-75f1-46b6-82ea-acc21808e812,3e37b4f7-69b4-4f5a-b8a8-0c40e33dca0a,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
6cfba425-40b2-4b09-9e46-7ce657f0f99c,3e37b4f7-69b4-4f5a-b8a8-0c40e33dca0a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
32f5a55a-f2d6-4643-9f15-5300995b2dc9,94a980dc-cee5-4200-b9ca-3f026ee7230d,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
6422cb62-c07c-40dc-9259-fae2bab82985,94a980dc-cee5-4200-b9ca-3f026ee7230d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
50576ed1-2e82-4257-bfb4-45fe193ed0b0,02a89d25-039e-47f0-9929-17b181b40c86,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
f9a77216-ded9-43fb-a841-6b93a9749ec1,02a89d25-039e-47f0-9929-17b181b40c86,10845cb9-d365-4aaa-badd-b4fa39c6a26a,true
cc867b37-09c9-4776-8ae1-dee9ae3cda09,f7789700-1704-4ddf-a18f-cb942b6cc483,dce17f2e-af3e-40ad-8e00-3496adef44c3,true
